newgeorgia	malaita	makira	bukida
-100.0	0.0	0.0	-97.8043
-100.0	0.0	0.0	-100.0
0.0	0.0	2.0	-100.0
-12.7451	0.0	2.0	-100.0
0.0	-100.0	0.896552	-100.0
0.0	0.0	0.921348	-100.0
0.0	0.0	0.0235294	-100.0
0.0	0.0	2.0	-100.0
0.0	0.301587	1.14286	-100.0
0.0	0.761194	0.758621	-100.0
-100.0	0.322034	1.73077	-2.74074
0.0	0.0	0.701754	-100.0
0.0	0.0	2.0	-100.0
-100.0	0.0	0.393443	1.0
0.0	0.0	1.41379	-100.0
0.0	0.0724638	1.92857	-100.0
-17.6471	0.0	0.235294	-100.0
-100.0	-79.7753	2.0	-18.1772
-98.1132	0.0	0.0	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	1.4898	-100.0
-100.0	0.198113	2.0	1.0
0.0	0.0	2.0	-100.0
-100.0	0.0	1.53846	1.0
-100.0	0.0	2.0	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	2.0	-100.0
-100.0	0.880435	2.0	1.0
0.0	0.0	1.96774	-100.0
0.0	0.0	1.65714	-100.0
-100.0	0.0	0.380952	-98.2281
-100.0	-64.7059	2.0	-0.134831
0.0	0.0	-62.9032	-100.0
0.0	0.0	0.37931	-100.0
0.0	0.0	0.745098	-100.0
0.0	0.0	1.47368	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.0	-100.0
-100.0	0.0	1.11475	1.0
-100.0	0.0	0.0	-100.0
0.0	0.0	2.0	-100.0
-48.4848	0.641667	2.0	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	0.0333333	-100.0
-1.72414	-1.13636	0.0	-100.0
0.0	0.0	1.29412	-100.0
-100.0	0.0	0.923077	1.0
-1.72414	0.0	0.0	-100.0
0.0	0.0	1.57143	-100.0
-1.38889	0.0	1.17647	-100.0
0.0	0.0	0.0	-100.0
-100.0	0.0	0.0	1.0
-100.0	0.0	-2.25714	1.0
-100.0	0.0	2.0	-21.6379
-100.0	0.0	0.806452	1.0
0.0	0.0	1.93478	-100.0
-100.0	0.0	2.0	1.0
-55.9322	0.0	0.537815	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	2.0	-100.0
-100.0	0.0	0.145455	1.0
-1.5625	0.0	1.97561	-100.0
-100.0	0.0	0.0	-100.0
0.0	0.539062	0.0	-100.0
-100.0	0.0	2.0	-100.0
-100.0	0.0	0.0	-100.0
-1.72414	0.134328	0.0	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	2.0	-100.0
-100.0	0.0185185	0.0350877	1.0
0.0	0.0	1.6	-100.0
-100.0	0.0	1.6129	-0.364865
0.0	0.0	1.96667	-100.0
0.0	0.0	1.96226	-100.0
0.0	0.472527	0.230769	-100.0
0.0	0.0	1.96396	-100.0
0.0	0.0	0.415094	-100.0
-1.40845	0.0	1.96774	-100.0
-100.0	0.721311	0.0	1.0
0.0	0.0	2.0	-100.0
-100.0	1.0	0.0	1.0
-100.0	0.0	1.23529	1.0
-100.0	0.0263158	2.0	1.0
0.0	0.0	0.181818	-100.0
0.0	0.8	0.0	-100.0
0.0	0.320755	2.0	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.0	-100.0
0.0	0.961538	0.56	-100.0
-100.0	-100.0	2.0	0.111111
0.0	0.0	0.857143	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	1.90323	-100.0
0.0	0.0	2.0	-100.0
-1.69492	0.0	0.0322581	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	-100.0	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	0.196078	-100.0
-100.0	0.205357	0.0333333	-100.0
-100.0	0.0	2.0	1.0
0.0	0.0	1.33333	-100.0
-1.92308	0.0	0.0	-100.0
-11.8812	0.0	2.0	-100.0
-1.75439	0.0	-100.0	-100.0
-1.53846	0.0	1.9759	-100.0
0.0	0.0	0.741935	-100.0
-98.4375	0.0	0.592593	-100.0
-48.4375	0.0	0.0	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.222222	-100.0
-100.0	0.0	2.0	-100.0
-0.771084	0.0	1.09589	-100.0
0.0	0.0	0.862745	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	1.67273	-100.0
0.0	0.0	0.0	-100.0
-100.0	0.0	0.0	-100.0
-100.0	1.0	2.0	1.0
0.0	0.0	0.196078	-100.0
0.0	0.0	0.75	-100.0
0.0	0.0	2.0	-100.0
-100.0	0.0	0.0	-0.90566
0.0	0.0	1.77049	-100.0
-100.0	0.0	2.0	-31.5254
0.0	1.0	2.0	-100.0
-100.0	0.0	2.0	-100.0
-100.0	0.0185185	0.0246914	-98.9479
0.0	0.0	2.0	-100.0
-100.0	-100.0	0.0	-0.553846
0.0	0.0	0.545455	-100.0
0.0	0.92	2.0	-100.0
-100.0	0.0	0.0	-100.0
-100.0	0.0	1.58491	-1.40476
0.0	0.0	0.0727273	-100.0
0.0	0.0	2.0	-100.0
-100.0	0.0	0.0344828	1.0
-100.0	0.0	2.0	-98.0196
0.808989	0.0	0.0	-100.0
0.0	0.0	0.0666667	-100.0
0.0	0.0	0.296296	-100.0
0.0	0.0	-100.0	-100.0
0.0	0.0	0.935484	-100.0
-100.0	0.0	2.0	-2.56471
0.0	0.0	0.0	-100.0
-100.0	0.0	2.0	1.0
0.0	0.0	2.0	-100.0
0.0	0.0	0.884615	-100.0
-100.0	-58.1633	2.0	-9.86022
0.0	0.0	0.0	-100.0
0.0	0.0	1.97101	-100.0
-92.1818	0.0	0.0	-100.0
-1.96078	0.0	2.0	-100.0
-100.0	0.0	1.0	1.0
0.0	-53.7634	0.0	-100.0
-100.0	0.0	0.0	1.0
-43.75	0.0	1.96226	-100.0
-100.0	0.875	0.275862	-24.5696
0.0	0.0	0.0	-100.0
-14.5161	0.0	0.0	-100.0
-100.0	0.0	0.590164	-26.5455
0.0	0.545455	0.0	-100.0
0.0	0.0	0.0	-100.0
-1.5873	0.0	0.0	-100.0
-100.0	0.0	0.0	1.0
-100.0	0.0	2.0	1.0
0.0	2.14679	-100.0	3.0
0.0	0.0	2.0	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	2.0	-100.0
-1.85185	0.0	2.0	-100.0
0.0	0.0	2.0	-100.0
0.0	-1.96078	2.0	-100.0
0.0	0.5	-61.8182	-100.0
-100.0	0.0	1.17857	1.0
-100.0	0.943396	0.0	1.0
0.0	0.984127	0.0	-100.0
0.0	0.962963	0.0363636	-100.0
0.0	0.0	0.769231	-100.0
-1.66667	0.0	2.0	-100.0
-100.0	1.0	2.0	-0.683333
-100.0	0.0	0.0645161	-26.6548
0.0	0.0	1.61905	-100.0
-1.92308	0.0	0.0	-100.0
0.0	0.0	2.0	-100.0
-100.0	0.0	0.0	-98.1964
0.0	0.0	2.0	-100.0
0.0	0.0	1.96825	-100.0
0.0	0.00909091	0.219178	-100.0
-100.0	0.0	1.07143	-0.463768
-100.0	0.0	1.93103	1.0
-100.0	0.0	2.0	-98.2586
-8.06452	0.0	1.35135	-100.0
0.0	0.0	0.611765	-100.0
0.0	0.0	0.0	-100.0
-1.81818	-4.20168	1.76471	-100.0
0.0	-100.0	1.51613	0.3
-100.0	0.0	0.592593	1.0
-100.0	0.0	2.0	-98.6533
0.0	0.0	1.96078	-100.0
0.0	0.0	1.96923	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	1.9661	-100.0
-100.0	0.0	0.0	1.0
0.0	0.328571	0.828571	-100.0
-81.6667	0.0	0.0289855	-100.0
0.0	0.0	2.0	-100.0
-1.53846	0.0	2.0	-100.0
-100.0	0.0	2.0	1.0
0.0	0.0	1.96774	-100.0
-100.0	0.0	0.0	1.0
-100.0	0.0	1.59259	1.0
0.0	0.0	2.0	-100.0
0.0	-43.662	0.206897	-100.0
-1.53846	0.0	1.97403	-100.0
0.0	0.0	2.0	-100.0
-100.0	0.0	2.0	-3.96721
0.0	0.0	1.22222	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	0.206897	-100.0
0.0	0.0	0.0983607	-100.0
0.0	0.0	-1.81481	-100.0
0.0	-1.18182	2.0	-100.0
-100.0	0.0	0.3	1.0
0.0	0.0	1.07407	-100.0
0.0	0.681159	1.96552	-100.0
0.0	0.0	0.52459	-100.0
0.0	-1.13636	2.0	-100.0
-100.0	0.0	1.05882	1.0
0.0	0.0	1.95699	-100.0
-100.0	0.0	2.0	1.0
0.0	0.0	0.0	-100.0
0.0	0.0	1.96078	-100.0
0.0	0.0	1.46154	-100.0
-1.69492	0.0	0.0	-100.0
-98.4848	3.0	-100.0	2.01
0.0	-100.0	0.0363636	-100.0
-100.0	0.0	1.34615	-0.402778
-100.0	0.0	2.0	1.0
0.0	-61.4035	0.656716	-100.0
-100.0	0.0	1.85366	1.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.693333	-100.0
0.0	0.0	0.0	-100.0
0.0	-1.1236	1.4386	-100.0
-100.0	-1.2375	2.0	-21.8679
0.0	0.0	1.92857	-100.0
0.0	0.0	1.35849	-100.0
-100.0	0.0	2.0	1.0
0.0	0.0	0.0784314	-100.0
-100.0	0.0	2.0	1.0
0.0	0.972603	2.0	-100.0
0.0	0.0	1.83673	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	2.0	-100.0
-100.0	0.0	0.219178	-100.0
0.0	0.0	2.0	-100.0
-1.75439	0.0	0.0	-100.0
-100.0	0.0	0.347826	-100.0
-100.0	0.0	0.0	-100.0
-73.913	0.214286	0.0	-100.0
-100.0	1.0	0.877551	-0.629032
0.0	0.0	1.97561	-100.0
0.0	0.491803	0.0	-100.0
-85.0746	0.418803	0.866142	-100.0
0.0	0.0	2.0	-100.0
0.0	3.0	-100.0	2.0
-100.0	0.0	0.0322581	-100.0
-100.0	-47.3684	0.0	-0.836364
-18.2692	0.0	0.949153	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	1.28571	-100.0
-100.0	0.0	0.0	-100.0
-100.0	0.836364	2.0	1.0
-100.0	0.0	2.0	-0.188235
-100.0	0.0	0.121212	1.0
0.0	0.0	0.0	-100.0
-100.0	0.0	0.0	-47.5577
-100.0	0.608108	-37.7358	1.0
0.0	0.0	0.0	-100.0
-98.6667	3.0	-100.0	3.0
0.0	1.0	1.3125	-100.0
0.0	1.0	1.97368	-100.0
0.0	-42.623	0.597701	-100.0
0.0	0.0	2.0	-100.0
-1.21951	1.0	0.0384615	-100.0
-1.85185	0.0	0.0	-100.0
-100.0	0.0	0.0	-15.6484
0.0	-1.86792	2.0	-100.0
-100.0	0.0	0.196078	1.0
0.0	0.0520833	0.0	-100.0
-100.0	0.0	0.0506329	-66.3333
0.0	0.0	0.0	-100.0
0.0	0.0	2.0	-100.0
-100.0	0.0	2.0	1.0
-100.0	0.0	2.0	1.0
0.0	0.0983607	0.0	-100.0
-42.2222	0.615385	2.0	-100.0
-1.78571	0.523256	2.0	-100.0
0.0	0.0	0.097561	-100.0
0.0	0.0	0.0	-100.0
-100.0	0.0	1.97619	-28.2754
0.0	1.0	0.0344828	-100.0
-100.0	0.0	2.0	1.0
0.0	0.0	1.07692	-100.0
-3.2967	0.0	0.964706	-100.0
-28.3582	0.0	0.0	-100.0
0.0	0.0	1.13725	-100.0
0.0	0.0	1.86885	-100.0
-100.0	0.0	0.96875	1.0
0.0	0.0	0.0344828	-100.0
0.0	0.0	2.0	-100.0
0.0	-1.23457	0.0	-100.0
0.0	0.0	0.0	-100.0
-100.0	0.0	0.8125	-1.65789
0.823529	0.0	2.0	-100.0
-1.51515	0.0	1.52542	-100.0
-1.2987	0.0	2.0	-100.0
0.0	0.0	0.0	-100.0
-100.0	0.0	2.0	-27.2206
0.0	0.396552	2.0	-100.0
0.0	0.810345	0.0	-100.0
0.0	0.975309	0.0	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	0.269231	-100.0
0.0	0.0	-83.2787	-100.0
-100.0	0.0	2.0	-0.836364
-100.0	0.0	1.96667	1.0
0.0	0.0	1.2069	-100.0
0.0	0.0	2.0	-100.0
-100.0	0.0	0.0	-100.0
-100.0	0.0	-100.0	-100.0
-100.0	0.0	1.975	-34.1304
-100.0	0.0	0.0	-18.1552
-67.0732	0.0	2.0	-100.0
-97.5309	0.0	0.555556	-100.0
0.0	0.267606	0.0	-100.0
0.0	0.0	0.0	-100.0
-98.1818	1.0	2.0	-100.0
-100.0	0.0	0.0	-20.6429
-100.0	0.0	1.18644	1.0
-2.53165	0.0	0.264151	-100.0
-100.0	0.0294118	0.0	1.0
-100.0	0.0	2.0	-16.8235
-68.254	0.0	1.45098	-100.0
-100.0	0.0	0.0	1.0
-100.0	0.0	1.69811	-2.48276
-1.96078	0.0	0.0	-100.0
-100.0	0.801887	0.0	-28.3226
0.0	0.0	0.0	-100.0
-100.0	0.0	0.8	-98.3443
0.0	0.0	0.0	-100.0
0.0	-100.0	1.36842	-100.0
0.0	0.0	0.126984	-100.0
-100.0	0.0	1.97297	1.0
-67.0588	0.0	2.0	-100.0
-1.78571	0.738462	0.545455	-100.0
-100.0	0.0	0.0357143	1.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.0	-100.0
-100.0	0.0	2.0	0.165289
0.0	0.0	1.96154	-100.0
0.0	0.0	2.0	-100.0
-20.0	0.517857	2.0	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0133333	-41.7143	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	0.0	-100.0
-100.0	0.0	0.305085	-19.987
-100.0	0.0	2.0	1.0
0.0	0.0	1.04	-100.0
0.0	0.0	0.0	-100.0
-100.0	0.0	2.0	-0.980392
0.0	0.0	0.980392	-100.0
-1.28205	0.0	1.5619	-100.0
0.0	-58.8235	1.96154	-100.0
0.0	0.0	1.06897	-100.0
0.0	0.0	0.202899	-100.0
0.0	0.0	0.0	-100.0
-100.0	0.0	2.0	1.0
0.0	0.45283	0.0	-100.0
0.0	0.0	0.0	-100.0
-100.0	0.641509	0.915254	-0.383562
0.0	0.0	0.0	-100.0
0.0	0.0	0.538462	-100.0
-100.0	0.0	1.96154	-0.683333
0.0	0.016129	0.0	-100.0
0.0	0.0	0.0	-100.0
-100.0	0.0	2.0	-49.5
-1.96078	0.0	2.0	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	2.0	-100.0
-100.0	0.0	1.32075	1.0
-100.0	0.0	0.290323	-100.0
0.0	0.639344	0.650602	-100.0
0.0	0.0	0.0	-100.0
-100.0	0.0	2.0	1.0
0.0	0.0	1.81818	-100.0
0.0	0.0	2.0	-100.0
-100.0	0.0196078	2.0	-99.0098
0.0	0.0	0.0	-100.0
0.0	0.0	1.73333	-100.0
-1.16279	1.0	0.028169	-100.0
0.0	0.0	0.884615	-100.0
-1.5625	0.0	-5.0	-100.0
-100.0	0.0	2.0	1.0
0.0	0.0	0.986301	-100.0
0.0	0.0	1.11111	-100.0
-100.0	-9.375	0.0	-0.553846
-100.0	0.0	0.518519	-23.9041
0.0	0.0	1.90909	-100.0
-100.0	0.0	2.0	1.0
-98.2456	-42.2222	0.0	-100.0
-100.0	0.351648	2.0	-98.5571
0.0	0.0	1.48276	-100.0
0.0	0.0	1.05882	-100.0
0.0	0.0	0.101695	-100.0
0.0	-1.11111	2.0	-100.0
