newgeorgia	malaita	makira	bukida
0.0	0.0	1.05882	-100.0
0.0	0.0	0.0	0.0
-1.38889	1.0	0.0645161	-100.0
0.0	0.0	0.0	0.0
-100.0	0.0	1.4902	-20.5467
0.0	0.0	0.0	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	2.0	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	1.97647	-100.0
0.0	0.0	0.0	0.0
-100.0	0.0	2.0	-19.0397
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	1.09375	-100.0
-100.0	0.0	2.0	1.0
0.0	0.0	0.0	0.0
-100.0	0.0	2.0	-33.8909
0.0	-64.8148	0.0821918	-100.0
0.0	0.0	0.0	-100.0
-14.2857	0.0	1.0	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	1.62319	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	0.126984	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
-100.0	0.0	2.0	1.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
-1.72414	0.0	0.0	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
-100.0	-47.191	1.97059	-0.10989
0.0	0.0	2.0	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	0.214286	-100.0
-13.8889	0.0	0.0689655	-100.0
0.0	0.0	0.363636	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.983051	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.0	-100.0
0.0	0.493151	2.0	-100.0
0.0	0.0	0.876712	-100.0
0.0	0.0	2.0	-100.0
-62.037	0.0	0.0	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	-1.72414	0.0	-100.0
0.0	0.0	1.26667	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
-100.0	0.898551	0.741935	1.0
0.0	0.0	2.0	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
-100.0	0.0	2.0	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	-100.0	2.0	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	2.0	-100.0
0.0	0.0	1.05085	-100.0
0.0	0.0	0.0	0.0
-1.85185	0.0	2.0	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
-100.0	0.0	0.482759	-100.0
-98.6486	0.0	0.0625	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.0	0.0
-100.0	0.0	2.0	1.0
0.0	0.0	2.0	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	2.0	-100.0
0.0	0.0	2.0	-100.0
-100.0	1.0	2.0	-5.4127
0.0	0.0	2.0	-100.0
0.0	0.0102041	1.24138	-100.0
0.0	-90.411	0.0	-100.0
0.0	0.0769231	0.823529	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	1.54717	-100.0
-100.0	0.0	2.0	-12.8627
-1.96078	0.016129	2.0	-100.0
-100.0	0.0	0.916667	1.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.0	-100.0
-100.0	0.0	0.0	1.0
0.0	0.0	2.0	-100.0
0.0	0.0	1.38667	-100.0
-2.5641	0.0	0.0	-100.0
-100.0	0.0	2.0	1.0
-100.0	-48.2759	2.0	1.0
0.0	0.0	1.81538	-100.0
0.0	0.0	0.0	-100.0
-100.0	0.0	0.0	-18.8393
0.0	0.0	0.0	0.0
-60.3774	0.0	1.96364	-100.0
-100.0	0.0	0.266667	-9.44828
-45.977	0.0	0.440678	-100.0
0.0	0.0	0.0	-100.0
-53.4483	0.0	2.0	-100.0
0.0	0.0	0.0	0.0
-100.0	0.0	2.0	-21.6379
0.0	0.0	0.0	0.0
0.0	0.0	1.4359	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.741935	-100.0
-100.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0
0.0	0.0	2.0	-100.0
0.0	0.0	0.794872	-100.0
-100.0	-17.7419	1.9798	1.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	-100.0
-38.1818	0.0	0.375	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	0.647059	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
-100.0	0.318182	2.0	1.0
-100.0	0.567164	0.0	1.0
0.0	0.0	2.0	-100.0
0.0	0.0	1.83607	-100.0
0.0	0.0	1.82143	-100.0
-77.4194	0.985915	0.0	-28.9259
0.0	0.0	0.0	-100.0
0.0	0.0	0.0	0.0
-100.0	0.0	2.0	1.0
0.0	0.0	0.935484	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	1.97183	-100.0
0.0	0.0	0.113208	-100.0
-74.5098	0.0	2.0	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	0.54902	-100.0
0.0	0.0	0.0	-100.0
-100.0	-88.5714	2.0	-0.246914
0.0	0.2	0.703704	-100.0
0.0	0.0	1.9697	-100.0
-100.0	0.0	1.34615	1.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.00917431	0.0	-100.0
-100.0	0.253731	2.0	1.0
0.0	0.0	1.70588	-100.0
0.0	0.0	0.0	0.0
-100.0	0.0	2.0	1.0
0.0	0.0	2.0	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	1.41772	-100.0
0.0	0.0	0.5	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
-100.0	0.0	0.0	-0.553846
0.0	0.0	0.0	0.0
0.0	0.0	1.96226	-100.0
0.0	0.0	0.0	0.0
-100.0	0.0	0.0	-0.174419
0.0	0.0	0.80597	-100.0
-100.0	0.0	-83.9286	1.0
-58.4906	0.0	0.0	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	2.0	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	-100.0
-100.0	-48.9789	0.0	-72.7027
0.0	0.0	0.0	0.0
0.0	0.0	0.769231	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
-100.0	0.0	1.03571	-100.0
-100.0	0.0	0.0	1.0
0.0	0.0	2.0	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0307692	-100.0
-100.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0
-100.0	0.03125	0.0	-0.442857
0.0	0.0	2.0	-100.0
0.0	0.863014	0.0	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	0.0	-100.0
-100.0	0.0	0.0727273	-95.9054
0.0	0.0	0.0	-100.0
0.0	0.0	0.196721	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0113636	2.0	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	-100.0
-100.0	0.0	0.0	-100.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
-100.0	0.0	2.0	-100.0
0.0	0.0	0.0	0.0
-100.0	0.0	2.0	1.0
-100.0	0.0	0.0	-100.0
0.0	0.0	0.0	-100.0
-100.0	0.0	2.0	-34.0694
0.0	0.0	0.0	-100.0
0.0	0.0	0.0	-100.0
0.0	1.0	0.188679	-100.0
-100.0	0.0	2.0	1.0
-100.0	0.0	0.0	0.0733945
0.0	0.0117647	2.0	-100.0
0.0	0.0	2.0	-100.0
-100.0	0.0588235	2.0	-22.7647
-100.0	0.0	2.0	1.0
0.0	0.0	2.0	-100.0
-1.19048	0.0	2.0	-100.0
0.0	0.0	0.727273	-100.0
0.0	0.0	0.0	-100.0
-100.0	0.0	0.927536	1.0
0.0	0.0	2.0	-100.0
0.0	0.0	0.0384615	-100.0
0.0	0.0	1.96429	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.35	-100.0
