newgeorgia	malaita	makira	bukida	newgeorgia	malaita	makira	bukida
0.000776936	0.00040068	-1.0	0.000419465	32	4	-1	44
0.00130735	0.000471868	0.000317845	0.00160565	114	70	53	204
0.00171956	0.001205	0.000777331	0.00163442	192	27	54	198
0.000948676	0.000940643	0.000699626	0.00119783	204	106	99	169
0.00170905	0.00084004	0.001163	0.00165113	207	123	41	122
0.000821118	0.000790914	0.00046857	0.000844404	120	42	45	85
0.00150359	0.000916002	0.000818437	0.00114981	158	68	98	154
0.00143575	0.00112899	0.00105774	0.00188856	112	45	124	377
0.00132116	0.00133009	0.000804172	0.00169554	139	133	57	136
0.00197101	0.000723979	0.00064415	0.00166008	480	107	82	178
0.00135776	0.00148257	0.000983486	0.00166387	210	248	58	229
0.00186788	0.00141672	0.00122481	0.00206148	151	76	120	184
0.0016288	0.00156972	0.00134567	0.00165137	63	121	173	205
0.000892814	0.000891591	0.000695813	0.000973456	96	76	142	391
0.00126455	0.00139246	0.000332535	0.00161652	201	115	41	144
0.00173975	0.00166512	0.00172603	0.00191649	198	143	91	271
0.00138202	0.00119457	0.000517639	0.00157913	201	127	68	154
0.00129922	0.00092825	0.000335295	0.00125254	130	45	33	166
0.00175732	0.00143409	0.00111592	0.00183002	236	38	61	249
0.00134342	0.000578751	0.000668567	0.00146165	270	99	68	311
0.0017605	0.00162183	0.0013232	0.00184967	158	102	74	149
0.00143559	0.00102881	0.000762342	0.00165144	62	149	78	393
0.0014832	0.00127415	0.0010065	0.00187474	163	79	83	71
0.00156784	0.00136053	0.000794879	0.00198097	91	124	99	265
0.00140034	0.00127082	0.000587161	0.00165261	211	126	24	129
0.000699675	0.000614107	0.00042555	0.00101652	144	75	37	219
0.0013478	0.00100922	0.00138705	0.00151386	99	115	178	237
0.00157724	0.00149991	0.000565149	0.001787	190	55	66	293
0.00103492	0.0004567	0.000309408	0.000528416	277	25	53	104
0.000628873	0.00051731	0.000446139	0.00104164	110	76	65	378
0.00134448	0.000597574	0.000975295	0.00164669	161	43	89	259
0.00169931	0.00175476	0.000863467	0.00189911	234	149	75	163
-1.0	-1.0	-1.0	0.000765	-1	-1	-1	-1
0.00163629	0.00179317	0.000449258	0.00139994	150	30	94	111
0.00101517	0.000973824	0.000846907	0.00148446	146	83	60	217
0.00157954	0.00148613	0.00126094	0.00173175	61	23	51	82
0.000579165	0.000116625	0.000124218	0.000429595	140	31	39	200
0.000269118	0.000221615	0.000230544	0.000291599	80	43	33	91
0.00164924	0.000770399	0.00102878	0.00168011	239	69	177	238
0.00167821	0.0014742	0.00157751	0.00174016	108	149	85	111
0.000990903	0.000765014	0.000722188	0.00100877	114	38	155	74
0.00179027	0.00135939	0.00109572	0.00190055	181	99	130	206
0.00165597	0.00139676	0.00089005	0.00180152	163	73	54	253
0.00160758	0.00147624	0.0014057	0.00168712	94	62	34	193
0.00121429	0.00145677	0.000349494	0.00156281	88	93	96	235
0.0019331	0.00137388	0.000380622	0.00206144	234	301	53	283
0.00145275	0.00106371	0.000600377	0.00144329	211	59	57	237
0.00174997	0.00116125	0.00128231	0.0016686	184	142	91	162
0.001755	0.00156183	0.00102854	0.00197203	155	113	48	151
0.00078632	0.000742545	0.00159623	0.00158975	42	46	125	319
0.00124472	0.0012324	0.000652665	0.00120598	141	172	81	223
0.00119177	0.000348788	0.000683255	0.00137164	33	61	96	144
0.0017655	0.00126785	0.00112372	0.00188102	126	109	135	308
0.000760691	0.000675363	0.000575555	0.000837183	160	47	54	26
0.00118596	0.00154851	0.000449286	0.00180615	135	64	30	146
0.00148025	0.000921224	0.00142578	0.00143967	125	95	138	100
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00160922	0.00135384	0.00131117	0.00170002	100	66	93	205
0.00158368	0.00113777	0.000780608	0.00179528	134	69	29	154
0.00149336	0.00109474	0.000443943	0.00173815	106	57	81	168
0.000605743	0.000418981	0.000270013	0.000766677	227	48	34	277
0.00167989	0.00157453	0.000441765	0.00184638	90	134	75	370
0.00160732	0.00127374	0.000606505	0.0016494	138	216	48	193
0.00148225	0.000919356	0.000685211	0.0015558	106	75	158	168
0.0018365	0.00160083	0.00124637	0.00207006	100	134	184	287
0.000686316	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00168193	0.00161813	0.0014163	0.0015711	121	122	146	139
0.00159932	0.0012993	0.000673671	0.00177324	174	144	66	121
0.00196332	0.00136524	0.00132434	0.00191827	400	44	79	285
0.00160256	0.00109404	0.000871457	0.00158619	162	115	46	280
0.00170731	0.000715138	0.000277816	0.00192905	105	81	49	261
0.001564	0.00165705	0.00144426	0.00193336	102	107	40	270
0.00116056	0.000839011	0.00112204	0.00119312	154	50	108	117
0.000632569	0.000455691	0.000387611	0.000664226	282	61	86	165
0.00178252	0.00168711	0.000414047	0.00186919	225	211	154	327
0.00179593	0.00156228	0.0010749	0.00176147	145	73	72	167
0.00153074	0.00108337	0.000749993	0.00159826	108	40	39	121
0.00172544	0.00147272	0.00139732	0.00182685	140	110	133	199
0.00149336	0.000737263	0.000217242	0.00151071	124	36	24	129
0.00168983	0.000965898	0.00115365	0.00166334	358	79	106	293
0.0014207	0.00149289	0.00108723	0.00167619	168	156	55	221
0.000838111	0.000653249	0.000518816	0.000991032	87	76	93	190
0.00128557	0.000541805	0.000933653	0.00151414	196	31	160	365
0.00143047	0.0015025	0.000897325	0.00146528	144	67	51	81
0.00153353	0.00106375	0.000860402	0.0017058	81	131	187	139
0.00176524	0.00145458	0.00157742	0.00190387	351	93	117	196
0.00129711	0.00101053	0.000790175	0.0012635	146	80	79	194
0.0009864	0.000942856	0.000823368	0.00112419	141	53	65	291
0.00150764	0.00112998	0.000432543	0.00152313	177	65	63	143
0.00193921	0.00166939	0.00137434	0.00201682	161	29	114	186
0.000593881	0.000406412	0.000358552	0.00121539	104	56	115	268
0.00164207	0.00171426	0.00100325	0.00178747	218	157	16	162
0.00158066	0.00139002	0.0010039	0.00175232	208	103	60	47
0.00169272	0.000990737	0.00070942	0.00167947	161	83	71	143
0.00173301	0.00118863	0.00100133	0.00169538	158	198	123	130
0.00178945	0.00129208	0.00157257	0.00177348	223	27	85	303
0.000479273	0.000202305	0.00019897	0.000995243	194	38	31	154
0.000631244	0.00109177	0.000569918	0.00102581	119	41	23	207
0.00145986	0.000465098	0.000720636	0.00149274	177	50	90	368
0.00168801	0.00107609	0.00101	0.00169041	220	85	69	81
0.00162054	0.000960796	0.00136735	0.00188226	115	59	63	107
0.00172435	0.00139132	0.00145818	0.00175293	150	47	159	50
0.0016023	0.00174897	0.000887855	0.00177331	129	64	77	219
0.00174234	0.0017188	0.0014708	0.0018799	79	131	214	236
0.000902987	0.000822561	0.000782512	0.00104535	115	23	80	281
0.00156605	0.000995757	0.000545749	0.001696	124	17	148	225
0.00144772	0.00166619	0.00129501	0.00186331	126	159	44	157
0.00168817	0.00168842	0.00149568	0.00154101	108	124	16	65
0.000658279	0.000689645	0.000635686	0.00107056	99	61	47	264
0.00164554	0.00143067	0.000903739	0.00176898	154	90	91	177
0.00146417	0.00135345	0.00121112	0.00153877	158	103	93	357
0.00186907	0.00139988	0.000609897	0.00185872	297	69	72	169
0.00102851	0.000958333	0.000890465	0.000993322	202	56	68	136
0.00160338	0.00111362	0.0013969	0.00167991	163	42	145	162
0.000685506	0.000400421	0.000254554	0.000782739	57	24	49	77
0.00125151	0.00115344	0.00105998	0.00150335	254	40	50	105
0.00163222	0.0011569	0.00124152	0.0017766	202	54	183	183
0.00134082	0.00106256	0.00102875	0.00134198	131	82	124	206
0.00145313	0.000610364	0.000773256	0.00144484	289	57	113	193
0.00146374	0.00126116	0.000613794	0.00147088	86	193	84	321
0.0017772	0.00155812	0.00101926	0.00177907	233	203	113	86
0.00095747	0.000933858	0.000140837	0.00124184	67	72	40	196
0.00101545	0.000808772	0.000760041	0.00107602	182	64	139	140
0.00118892	0.00114056	0.00108032	0.00128375	72	158	70	162
0.00146231	0.00148104	0.00139699	0.00174823	58	106	136	137
0.00142163	0.000831866	0.00067071	0.00159847	105	102	48	103
0.00166264	0.000691819	0.000734842	0.00178694	442	36	69	259
0.000706552	0.000948027	0.000483378	0.000691257	72	62	72	220
0.00104111	0.00091787	0.00063555	0.00126464	180	103	93	450
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.001332	0.00114585	0.00096262	0.00141341	118	160	51	209
0.00162175	0.00156613	0.00121295	0.00172897	227	61	153	94
0.00116578	0.00098929	0.000699628	0.00125993	184	107	88	151
0.0018499	0.0011158	0.000901005	0.00194888	294	57	57	176
0.00165824	0.00100807	0.000684587	0.00179867	154	20	124	198
0.000916627	0.000620866	0.000667991	0.00109031	55	103	65	230
0.00122168	0.000835862	0.000286413	0.00126033	205	49	75	72
0.00108377	0.000853472	0.000402251	0.00122051	78	175	98	98
0.00152754	0.00147033	0.00115601	0.0019647	227	71	170	119
0.000790768	0.000826094	0.000689759	0.0016416	132	56	91	94
0.00113608	0.000812004	0.000633384	0.00113995	161	64	102	158
0.0016588	0.00163116	0.000744391	0.00198352	145	118	31	354
0.00141154	0.00125816	0.000379048	0.00156061	253	116	22	211
0.000433317	0.000192339	0.000130428	0.000274386	317	64	16	87
0.00161977	0.00141303	0.000607272	0.00159996	203	53	51	155
0.00168154	0.000839398	0.000863162	0.00156451	282	24	84	92
0.00128394	0.00066478	0.000412525	0.00174121	81	59	52	302
0.00130307	0.00050259	0.000302285	0.00119889	74	53	62	121
0.00113585	0.000983751	0.000354546	0.00114569	197	111	15	171
0.000766061	0.000668427	0.000513508	0.000756662	236	112	77	89
0.000931586	0.000863175	0.000808473	0.00104252	154	90	101	185
0.00159535	0.000557606	0.000893848	0.00169587	114	66	154	307
0.00159634	0.00134367	0.00131067	0.00169311	251	21	94	186
0.00136251	0.00126141	0.000129117	0.00159518	179	78	18	91
0.00159368	0.00081755	0.00105795	0.00148971	150	160	162	74
0.00121871	0.0010172	0.00137771	0.00168215	194	23	171	174
0.000538577	0.000152886	0.000106471	0.0007499	68	26	15	75
0.00132023	0.00100197	0.000627613	0.00153631	82	29	113	196
0.00149077	0.00145592	0.00119254	0.00152783	136	98	87	178
0.000683926	0.000529509	0.000192368	0.000672521	170	65	32	129
0.00105046	0.000768117	0.000246538	0.00126687	135	85	94	245
0.00129507	0.00127969	0.000998618	0.00165567	109	216	45	310
0.000824611	0.000900417	0.000227521	0.00108618	112	99	36	90
0.000963883	0.0012612	0.000918442	0.00168493	163	30	200	328
0.00152364	0.000586999	0.000638223	0.00134224	129	51	49	155
0.00156488	0.000915939	0.000749976	0.00163109	219	66	28	272
0.00047185	0.000315227	0.000299741	0.000470697	118	34	72	107
0.00184791	0.0015691	0.00164411	0.0019533	215	56	73	190
0.00105752	0.000811294	0.00132636	0.00125845	152	99	50	140
0.00142337	0.00146512	0.000924794	0.00163438	157	109	51	180
0.00171319	0.00107207	0.000561429	0.00170795	159	17	84	183
0.00141986	0.00152854	0.00134794	0.00184664	197	62	140	302
0.0013561	0.000862146	0.000382952	0.00160038	150	77	49	244
0.000638772	0.000486345	0.000349877	0.00102032	135	74	90	346
0.000944864	0.000451081	0.000207571	0.00108909	87	94	71	132
0.00120893	0.00129427	0.00138015	0.00186972	158	186	65	183
0.00137166	0.00156394	0.000708926	0.00187521	163	81	32	65
0.00149246	0.000747403	0.00101353	0.00136903	120	91	46	168
0.00149819	0.000787196	0.000788613	0.00153757	196	82	63	201
0.0010779	0.00123367	0.00128837	0.00160845	93	63	160	305
0.00130232	0.00158184	0.00107786	0.00137507	359	37	52	187
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00150852	0.000700287	0.000448541	0.00147865	336	46	34	272
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00102527	0.00104028	0.000834552	0.00123278	77	157	155	223
0.00123981	0.000985737	0.000391811	0.00132808	213	54	23	324
0.000954603	0.000787098	0.000729497	0.000838766	80	119	124	158
0.00108521	0.000658324	0.000853798	0.00121073	192	38	152	115
0.00169286	0.0011848	0.000788831	0.00169269	191	211	66	126
0.000224015	-1.0	-1.0	0.000244591	19	-1	-1	30
0.00125155	0.000908127	0.000764889	0.00149337	157	107	32	168
0.00148322	0.00151789	0.00120167	0.00151752	105	162	146	260
0.00136473	0.00124693	0.000387055	0.00158613	215	63	28	236
0.00141587	0.00121077	0.000993364	0.00169857	83	144	36	276
0.00147851	0.00127671	0.000948533	0.00145877	172	62	182	264
0.000862326	0.00147514	0.00154806	0.00143447	94	72	194	98
0.00137275	0.000407222	0.000424745	0.00154989	178	83	81	314
0.00132691	0.00113513	0.000800018	0.00145904	188	69	25	134
0.000969862	0.000788124	0.000441252	0.000900802	221	123	26	158
0.00149354	0.000484995	0.00106778	0.00146337	184	24	191	236
0.00169269	0.00158748	0.00132252	0.00180054	216	50	47	139
0.00108852	0.00050179	0.000440981	0.00115649	183	76	50	166
0.00135283	0.00104802	0.000744202	0.00134806	194	58	68	224
0.00128649	0.00106418	0.00031671	0.00141007	186	81	24	183
0.00165654	0.00119014	0.00133586	0.00179871	303	75	105	185
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.000984312	0.0007665	0.000512525	0.000974361	248	95	66	201
0.00157811	0.00161476	0.00107243	0.00188885	220	39	74	223
0.001396	0.00125397	0.00113994	0.00163848	117	106	38	234
0.000551744	0.000134801	0.000128873	0.000681745	54	40	25	298
0.00110143	0.00110359	0.000808597	0.00167594	116	46	46	157
0.000856362	0.00143786	0.00125442	0.00188201	154	66	199	229
0.00111393	0.000860065	0.000390632	0.00148472	192	69	46	170
0.00173698	0.00136413	0.000925741	0.00175894	89	52	29	248
0.00140745	0.000667436	0.00044724	0.00125845	185	65	56	194
0.00157747	0.00116819	0.000953902	0.00152606	167	87	114	184
0.00160006	0.00108268	0.000926764	0.00164059	260	123	73	132
0.00169123	0.00130172	0.000653089	0.00176155	116	70	50	203
0.00068696	0.000601511	0.00053803	0.00082159	48	74	36	118
0.00122856	0.000863086	0.000293472	0.00152257	127	56	25	351
0.00190979	0.00120119	0.000190624	0.00206111	239	86	18	331
0.00151248	0.00152239	0.00110687	0.00151292	113	213	31	131
0.00152242	0.00123915	0.00149927	0.00172046	48	68	60	143
0.00165215	0.00154515	0.00116878	0.00163181	144	99	84	172
0.00135922	0.00100982	0.000626045	0.00130766	173	50	36	237
0.00170795	0.00151671	0.000529357	0.00181904	244	133	45	194
0.00118472	0.000964116	0.000716214	0.00142607	137	250	39	225
0.00128426	0.00145206	0.00096905	0.00163461	171	152	45	252
0.00134876	0.00147744	0.000645216	0.00181233	138	96	65	283
0.00135193	0.00113299	0.00113226	0.00181313	77	39	117	319
0.00118281	0.000979739	0.0010743	0.0014728	255	79	43	218
0.00165828	0.00138011	0.00084289	0.00192084	185	85	43	237
0.00144834	0.000647941	0.00154864	0.0017895	113	28	95	211
0.00133226	0.00101767	0.000918121	0.00138397	316	32	89	195
0.00152693	0.00152004	0.0011691	0.00156989	155	69	60	202
0.00146767	0.00125783	0.00135805	0.00151436	169	109	128	183
0.00166064	0.00157658	0.00153966	0.00186358	270	100	163	478
0.000851539	0.000789031	0.000514644	0.000935927	184	88	60	125
0.00100816	0.00152054	0.00109247	0.00161535	198	159	41	102
0.00132672	0.00118131	0.000384073	0.00179507	117	50	48	253
0.00100012	0.000471436	0.000281737	0.00112209	77	105	56	142
0.00135877	0.000795985	0.000131595	0.0013474	243	55	56	180
0.00144534	0.00115425	0.00093739	0.00163894	192	54	47	193
0.00163347	0.00147065	0.000924385	0.00153094	31	40	161	164
0.00149461	0.00116873	0.000655295	0.00164686	171	91	72	89
0.00129189	0.00122653	0.000730709	0.00137648	279	76	79	133
0.00106047	0.00100367	0.000419591	0.00115094	137	83	52	156
0.00114816	0.000555884	0.000515951	0.00133071	300	92	18	169
0.00162146	0.00104688	0.00108508	0.00139315	129	75	38	248
0.0014665	0.000531963	0.000562753	0.0017864	69	81	121	300
0.00160915	0.00139598	0.000997341	0.00199597	223	33	42	194
-1.0	0.0	-1.0	-1.0	-1	-1	-1	-1
0.00126539	0.00107698	0.000954349	0.00135076	194	98	125	209
0.0014785	0.00060285	0.000376418	0.00156957	150	35	22	200
0.00149784	0.00107962	0.000576215	0.00151429	261	131	136	182
0.00133091	0.000998631	0.000527221	0.00168758	231	138	66	201
0.00155832	0.00132667	0.000984839	0.00146994	171	50	48	45
0.00149624	0.000990256	0.000546608	0.00147701	85	93	22	286
0.00116673	0.000787472	0.000732763	0.00107539	150	30	85	143
0.00181752	0.00166452	0.00137115	0.00182629	147	92	39	128
0.00155879	0.00179329	0.00130052	0.00182622	174	68	42	73
0.00153889	0.00106938	0.000407792	0.00181345	153	94	45	211
0.00131859	0.00134658	0.00123024	0.00163326	161	77	175	100
0.000149781	9.47089e-05	0.000124409	0.000195466	47	16	28	59
0.00116158	0.000931283	0.000454387	0.00111534	148	64	52	164
0.0016213	0.0010571	0.00151165	0.00184009	235	110	101	162
0.00126561	0.00117697	0.00101557	0.00145347	303	57	113	161
0.00129713	0.00145905	0.0013013	0.00162467	116	53	38	169
0.000998102	0.000969367	0.000729813	0.00105216	114	91	157	89
0.00137558	0.00120397	0.000424735	0.00153017	105	29	34	306
0.00124304	0.00137771	0.00118505	0.00160595	106	11	76	72
0.00123617	0.00140622	0.000774619	0.00101871	120	63	23	116
0.00161925	0.0014745	0.00130912	0.00176345	229	186	71	238
0.00169626	0.00160791	0.000261062	0.00189551	281	93	53	112
0.00158286	0.0012861	0.000743798	0.00159755	158	79	137	121
0.00155177	0.00138513	0.000385974	0.0015523	212	33	39	178
0.00145842	0.00119607	0.000490528	0.00161916	104	109	66	249
0.00169776	0.00144731	0.00104229	0.00180449	153	135	73	105
0.00124558	0.000642088	0.000811276	0.00140335	20	29	86	322
0.000773136	0.000468867	0.000539955	0.000783098	99	65	54	202
0.00141852	0.00157591	0.00133397	0.00186361	193	134	45	173
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00137527	0.000947394	0.000613597	0.00142886	242	96	49	257
0.000972023	0.00110593	0.00115994	0.00160656	91	59	144	382
0.00176725	0.00129494	0.0011924	0.00180878	239	97	56	201
0.00152848	0.000975853	0.000526138	0.0015445	169	118	78	256
0.00186287	0.000469077	0.000659765	0.00198074	264	53	92	194
0.00179141	0.00128192	0.000394604	0.00190016	264	161	35	183
0.00142309	0.00131709	0.000837569	0.00150039	65	154	97	138
0.00139072	0.00114332	0.0007486	0.0016542	173	127	108	205
0.00119635	0.000857967	0.00109921	0.00142973	103	118	112	177
0.00188838	0.00091408	0.000332455	0.00155813	383	154	62	245
0.00149293	0.0011555	0.000848168	0.00174191	275	207	67	159
0.00159765	0.000813184	0.000801773	0.0015667	188	57	112	369
0.00156415	0.00131839	0.000257485	0.0018167	173	175	33	239
0.000772676	0.00111664	0.00102901	0.00099795	92	225	137	124
0.00136659	0.00103882	0.00114453	0.00138676	202	43	64	252
0.00138261	0.0012581	0.000988498	0.00172053	206	154	146	224
0.00131234	0.00128904	0.000422613	0.00181859	130	131	54	612
0.00112974	0.00121631	0.00116371	0.00124861	123	106	63	206
0.0011193	0.000759281	0.00100435	0.00119621	142	50	88	86
0.00118943	0.000990341	0.000482156	0.00130227	269	49	91	202
0.00163258	0.00114515	0.000757284	0.0017464	197	107	63	184
0.00159647	0.00126416	0.00115438	0.00166637	178	115	177	238
0.00153446	0.00115537	0.000675925	0.00151399	138	82	59	223
0.000395456	0.00107864	0.00100973	0.00107788	61	60	68	188
0.00153688	0.000974277	0.000780233	0.00119571	314	76	147	125
0.00174296	0.000420214	0.00111747	0.00174827	266	102	150	120
0.000272889	-1.0	-1.0	0.000254017	31	-1	-1	18
0.000389642	0.000286991	0.000201115	0.000702291	125	55	33	243
0.0017803	0.00134883	0.000393787	0.00174313	276	88	18	195
0.00120594	0.00119352	0.00100675	0.00177588	111	48	66	382
0.00127914	0.000935514	0.00054514	0.00118275	148	69	37	86
0.00145996	0.000683198	0.000998452	0.00164636	182	50	67	256
0.000658093	0.000383767	0.000260687	0.00077769	114	100	37	135
0.00135889	0.000833717	0.00103355	0.00166518	209	78	140	284
0.0013833	0.00131748	0.0012541	0.00177015	133	48	40	308
0.00143538	0.0012842	0.00095463	0.00181032	184	127	126	233
0.00130057	0.00106262	0.000134984	0.00172582	109	135	40	403
0.00155155	0.00105304	0.00125542	0.00183206	152	44	63	358
0.00175011	0.00115969	0.000692656	0.0016637	136	99	166	222
0.001044	0.000801047	0.000669521	0.00134964	189	102	56	143
0.00184276	0.00172312	0.000406699	0.00202087	333	110	44	185
0.00146595	0.00138698	0.00106206	0.00150239	212	70	62	181
0.00163906	0.00147064	0.00141836	0.00181755	115	50	32	273
0.00167365	0.00112913	0.000512122	0.00179101	131	31	81	164
0.0015805	0.00121883	0.000714348	0.00179007	300	30	60	193
0.000674126	0.00115414	0.00066921	0.00174903	202	40	65	272
0.00152565	0.0013455	0.000993813	0.00177412	349	62	35	98
0.00170344	0.00166608	0.000980704	0.00169435	195	61	14	160
0.00180253	0.0014252	0.00130667	0.00189936	183	68	148	193
0.00118221	0.000342656	0.000247286	0.000479069	414	39	44	132
0.00088909	0.000580979	0.000482446	0.00113822	197	29	62	182
0.00111072	0.000748719	0.000383665	0.00107026	164	110	79	125
0.0013772	0.00123579	0.00147169	0.00150369	175	109	61	186
0.0013487	0.000645293	0.000726904	0.00174325	261	90	81	200
0.00163898	0.00109917	0.00102003	0.00175571	157	40	57	245
0.00098086	0.000487456	0.000412414	0.00118394	44	91	70	333
0.00135933	0.00100308	0.000676829	0.00163337	108	53	151	330
0.00151496	0.00148267	0.000792869	0.00159985	74	60	185	137
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00138228	0.00117068	0.000713483	0.00184188	310	60	150	255
0.00135691	0.0014012	0.000323438	0.00156692	165	109	53	222
0.00176411	0.00161301	0.000943911	0.00188454	120	153	180	166
0.00107064	0.000593937	0.00043969	0.00130207	188	182	141	177
0.00173799	0.00160512	0.00109619	0.0017525	420	35	111	68
0.00127769	0.00109076	0.000970205	0.00143915	187	19	113	92
0.00157626	0.00125187	0.00050435	0.00162679	313	20	14	211
0.00194776	0.00126699	0.000999236	0.00184801	222	88	38	221
0.0016174	0.000919541	0.00105303	0.00177218	213	41	75	132
0.000702697	0.000516241	0.000347408	0.000715411	128	46	55	92
0.00143671	0.00122439	0.00121841	0.001388	159	103	73	159
0.00162604	0.00138829	0.000932082	0.00168615	156	67	43	139
0.00176868	0.00144586	0.000772011	0.00176535	72	32	45	153
0.00165911	0.00130812	0.000631194	0.00189815	102	71	49	319
0.00144454	0.00166325	0.00120522	0.0018068	87	81	192	116
0.00106911	0.00102452	0.000482318	0.00121868	233	40	28	80
0.00133714	0.00059473	0.000995868	0.0015098	261	55	146	110
0.00170506	0.00140134	0.000851549	0.00181072	267	74	92	329
0.00137695	0.000903391	0.000961733	0.00166824	49	160	138	294
0.00106998	0.00114079	0.00101964	0.00105685	109	54	127	130
0.0015401	0.00126984	0.000863549	0.00137574	101	94	124	219
0.0014929	0.000963842	0.00136858	0.00149284	180	159	33	120
0.00179858	0.00136726	0.000769186	0.00176283	75	145	35	138
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00123487	0.000914961	0.000697608	0.0016803	155	99	45	349
0.00169824	0.0015198	0.00160601	0.00196286	44	124	110	234
0.00148629	0.0014902	0.00140825	0.00159484	122	41	117	305
0.00146529	0.00108079	0.00114521	0.00159653	102	93	99	175
0.00124113	0.00102977	0.00105938	0.00128562	103	121	116	208
0.00162431	0.00147675	0.000817973	0.00186155	50	101	72	298
0.000908469	0.000715069	0.000608823	0.00093664	183	97	32	204
0.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00152589	0.00105968	0.000879812	0.00156811	98	76	36	178
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00132294	0.00123621	0.000693364	0.00150595	166	135	34	325
0.00156687	0.00106916	0.000607647	0.00169123	218	118	99	254
0.00156445	0.000961697	0.000607175	0.00164618	164	101	132	271
0.00157797	0.00166672	0.000878536	0.00185336	334	159	129	96
0.00180765	0.00161086	0.000862342	0.00184385	214	49	104	254
0.000530882	0.000615833	0.000496816	0.000903472	59	73	40	445
0.00160744	0.000832834	0.000740185	0.00157569	208	74	43	186
0.00132757	0.00106877	0.000879435	0.00164559	151	117	81	198
0.00136185	0.000906973	0.00115234	0.00147505	112	16	153	166
0.00143785	0.00155298	0.00101906	0.00190786	194	118	91	225
0.00179323	0.00109013	0.000837624	0.00184089	318	47	157	146
0.00121655	0.00121576	0.00120853	0.00165231	299	50	41	178
0.0016459	0.00166101	0.00109221	0.0015294	92	135	102	201
0.00149786	0.00113619	0.000692239	0.00177455	251	120	91	132
0.00157427	0.00126285	0.000683358	0.00156013	234	79	66	174
0.00142944	0.00162134	0.000869301	0.00166985	99	81	52	115
0.00142605	0.00141896	0.000235973	0.00175065	149	190	32	192
0.00119704	0.00101677	0.000785527	0.00122811	66	79	38	115
0.0015619	0.00102304	0.00116129	0.00184499	170	53	132	322
0.00111908	-1.0	-1.0	0.000912794	70	-1	-1	48
0.00142772	0.00111438	0.000934239	0.00148051	235	213	129	159
0.00137215	0.000961116	0.00083866	0.00146019	244	46	32	253
0.00197083	0.00147604	0.00131932	0.00199143	133	29	155	300
0.00152631	0.00112726	0.000714662	0.00149432	218	181	77	227
0.00081195	0.000940417	0.000914687	0.00100496	100	140	58	399
0.00141868	0.0009904	0.000493404	0.001359	115	34	33	166
0.00173759	0.00124206	0.00052088	0.00177016	283	121	58	204
0.00153214	0.000919798	0.00122115	0.00174255	120	80	74	171
