newgeorgia	malaita	makira	bukida	newgeorgia	malaita	makira	bukida
0.00170598	0.00157745	0.00151739	0.00186282	213	95	40	156
0.00200765	0.0019017	0.00157934	0.00200832	52	144	81	293
0.00150174	0.00143747	0.0015305	0.00169763	230	42	76	81
0.00188632	0.00134065	0.00070102	0.00138869	305	74	64	100
0.00165293	0.00118898	0.00120918	0.00192109	117	81	82	317
0.00178025	0.00114373	0.00142389	0.00192779	84	40	59	113
0.00146235	0.00130228	0.00142146	0.00159927	129	141	168	132
0.00163568	0.00139705	0.00098807	0.00184214	219	223	60	171
0.00138355	0.0016609	0.000964096	0.00197983	106	134	29	214
0.00193752	0.00169473	0.00112032	0.0016622	181	189	67	257
0.00144317	0.00112066	0.000733751	0.00182164	52	238	72	272
0.00174487	0.00169317	0.00151742	0.00189407	81	54	97	203
0.00108131	0.00168188	0.000972775	0.00164566	60	82	55	286
0.00160906	0.00122531	0.00127224	0.00181339	122	35	132	166
0.00174361	0.00165275	0.00122377	0.00158788	166	44	65	204
0.00161263	0.00163157	0.00155964	0.00185517	89	158	112	178
0.0013374	0.000937626	0.00125015	0.00154014	123	63	72	237
0.00145123	0.00133474	0.000987833	0.00137625	118	36	205	80
0.00183737	0.00128984	0.00109401	0.00185236	236	98	30	382
0.00179839	0.00163591	0.00143104	0.00187498	150	18	35	97
0.00170643	0.00117696	0.00105407	0.00188232	289	53	36	206
0.00155471	0.00150876	0.000705201	0.00189715	312	43	50	218
0.00133335	0.00115982	0.000649751	0.0015466	157	59	75	77
0.00177909	0.000873928	0.000889229	0.0018506	200	66	62	170
0.00181771	0.00133326	0.00162264	0.00217746	182	64	46	258
0.00151954	0.00130661	0.000950462	0.00169968	144	87	87	219
0.00147432	0.00168843	0.00166492	0.00157982	60	114	233	182
0.00200332	0.00150328	0.000645317	0.00204008	289	61	55	266
0.00125223	0.000575413	0.000193249	0.00152653	191	105	33	345
0.00177358	0.00140268	0.000847865	0.00161243	164	101	117	168
0.00181339	0.00142192	0.000891184	0.00186929	322	162	35	197
0.00150689	0.00109468	0.00104541	0.00161251	155	65	50	196
0.00172864	0.001575	0.00139676	0.00192905	137	73	37	196
0.00178454	0.00174598	0.00130307	0.00160949	232	60	112	62
0.00166202	0.00124768	0.00109915	0.00179724	486	32	86	109
0.00138897	0.00169496	0.00168893	0.00197293	103	54	98	160
0.0018954	0.00177191	0.00159036	0.00185787	96	37	79	185
0.00145268	0.001208	0.000404371	0.00157199	46	24	85	66
0.00154042	0.0013045	0.00139012	0.00159048	61	106	161	228
0.00166433	0.00115857	0.000268136	0.00189799	132	76	49	320
0.00144421	0.00163507	0.000969199	0.0017626	101	149	200	142
0.00142552	0.00132586	0.00158263	0.00185735	63	24	96	181
0.00164332	0.00136947	0.000943973	0.00190324	283	124	69	334
0.00181777	0.00149141	0.00106489	0.00185126	282	180	62	191
0.00152899	0.00163565	0.00118711	0.00177965	91	63	96	60
0.00116284	0.00133902	0.00153874	0.00151687	86	165	112	184
0.00166938	0.00114438	0.000803372	0.00168149	98	95	90	133
0.00165753	0.00164504	0.00143165	0.00191023	82	141	128	74
0.0018506	0.00149286	0.00110892	0.00184357	209	28	69	263
0.00170586	0.00164501	0.00111637	0.00179472	181	79	24	163
0.00168377	0.00154315	0.000780334	0.0020665	211	61	53	165
0.00180423	0.000780823	0.00169025	0.00187477	204	51	89	139
0.00122479	0.00107788	0.000833538	0.00123603	129	48	46	48
0.00167486	0.000483912	0.000429749	0.00177258	138	47	94	326
0.00154089	0.00135321	0.00135524	0.00155647	215	67	101	107
0.00164138	0.000804041	0.00115835	0.00173842	150	55	91	280
0.0018024	0.00176518	0.00154861	0.00176601	83	174	58	71
0.0019359	0.0015318	0.000776967	0.00182276	235	61	72	97
0.00152962	0.00130422	0.000732135	0.00190069	161	116	40	137
0.00148768	0.00159279	0.00120321	0.00186111	176	41	39	254
0.00133532	0.0015355	0.00148135	0.00140591	167	48	120	153
0.00173153	0.00141216	0.00163077	0.00187094	164	24	33	224
0.00171665	0.00110229	0.00104907	0.00183851	203	196	114	185
0.00184032	0.00154053	0.000740691	0.00192009	208	60	57	202
0.00191746	0.00159194	0.00139191	0.00192746	91	162	70	119
0.00136377	0.00106227	0.000908543	0.0012375	80	133	123	190
0.00169238	0.00119595	0.0012351	0.00178181	206	72	61	264
0.00171424	0.0013045	0.00142132	0.00186953	173	159	107	274
0.00101882	0.000874016	0.000738758	0.00106796	154	60	102	76
0.00152615	0.00109822	0.00155513	0.00169819	227	74	177	186
0.00183561	0.00187258	0.0015496	0.00176594	158	142	78	130
0.00180139	0.00138515	0.00133956	0.00187309	187	76	36	198
0.00164663	0.00125248	0.000824366	0.00177616	156	41	40	132
0.00181012	0.000976744	0.00111771	0.00174524	79	107	40	208
0.00182287	0.00138978	0.0013477	0.00202048	101	168	57	241
0.00186571	0.00144308	0.000895848	0.00178507	380	81	86	169
0.00173405	0.00111672	0.000896348	0.00186923	70	57	118	294
0.00161957	0.00167706	0.000921021	0.00172283	135	221	26	211
0.00125945	0.0017035	0.00143165	0.0016369	201	127	94	224
0.00191266	0.00112405	0.000634411	0.0016912	259	97	78	170
0.00153438	0.00141576	0.00126884	0.00199554	54	37	29	262
0.00164763	0.000903338	0.00128789	0.00135002	222	54	83	205
0.0019159	0.00186089	0.00169091	0.00202726	106	82	87	143
0.00143189	0.0013012	0.000674284	0.00151334	309	136	106	165
0.00131998	0.00158135	0.00046319	0.00175301	240	168	91	86
0.00170472	0.00149386	0.00115442	0.00198008	92	62	30	176
0.00177975	0.0014178	0.00142951	0.00192237	85	127	61	249
0.00177062	0.00113854	0.0016378	0.00175209	138	96	121	212
0.00163912	0.00140623	0.00034706	0.00172007	187	42	59	216
0.00176961	0.000989427	0.000755293	0.00165693	441	89	85	324
0.00188492	0.00145764	0.00142769	0.00194434	176	120	95	166
0.000704398	0.00126203	0.00132557	0.00148065	169	49	148	119
0.00144311	0.00154776	0.00150109	0.00129524	139	80	179	116
0.000930516	0.00140066	0.00096602	0.00162612	160	72	12	235
0.0016982	0.00143007	0.00128929	0.00187202	318	90	101	167
0.00137511	0.00144202	0.0014756	0.00161887	243	57	205	164
0.00159789	0.00127867	0.000713496	0.00175551	113	39	36	104
0.00132279	0.00108498	0.000857649	0.00148961	46	61	138	165
0.00156105	0.00165154	0.00106765	0.00182743	83	80	47	215
0.00181694	0.00150843	0.00088595	0.00181591	219	56	68	312
0.00121712	0.00142595	0.000982848	0.00135973	203	130	158	132
0.00154398	0.00182221	0.00109192	0.00195229	186	41	40	95
0.00152296	0.0013114	0.0013538	0.00164276	104	63	126	212
0.00140255	0.00132783	0.00117	0.0014145	108	58	184	170
0.00170162	0.000931303	0.000311055	0.00186101	49	73	49	213
0.00150595	0.00135742	0.00111774	0.0018319	96	118	45	47
0.00187297	0.00158801	0.000459824	0.00190867	184	30	50	325
0.00180775	0.00115875	0.00121756	0.00185575	269	146	59	125
0.00124684	0.00115359	0.00103127	0.00166577	208	27	59	286
0.0015825	0.00129298	0.00116524	0.00164733	176	94	120	237
0.000888025	0.00136363	0.000969854	0.00175968	168	47	50	123
0.00197846	0.0016034	0.00161602	0.00170785	212	121	109	246
0.00151863	0.0016475	0.00131818	0.00172501	85	84	32	169
0.0016486	0.00147898	0.00162815	0.00177883	216	97	263	195
0.00164784	0.00143897	0.00111941	0.00173605	226	126	16	176
0.00158637	0.00100229	0.00120202	0.00167819	107	20	23	317
0.00131605	0.00139749	0.00138677	0.00140786	198	142	152	72
0.00156682	0.00123353	0.00141155	0.00181264	175	115	114	64
0.00139028	0.00127702	0.00100537	0.00121777	258	142	95	95
0.00150151	0.00140508	0.00105149	0.00172754	152	52	148	139
0.0012849	0.0011602	0.00121515	0.00120676	57	46	110	221
0.00173055	0.00142446	0.000735035	0.00178188	268	84	69	158
0.00144587	0.00136028	0.00115989	0.00152512	164	103	101	194
0.0014984	0.00113479	0.000604655	0.00153723	256	51	34	104
0.00147511	0.00125412	0.00113397	0.00168205	138	95	73	203
0.00167151	0.00129852	0.000611462	0.00187606	147	64	46	205
0.00163887	0.00126457	0.00104859	0.00168324	172	57	22	292
0.00192876	0.00156467	0.000611932	0.00209438	240	131	50	200
0.00167751	0.000587954	0.0012109	0.00175304	233	53	45	107
0.0017651	0.00129352	0.00129984	0.00195339	41	57	63	160
0.00178828	0.00158563	0.00087303	0.00173677	112	114	42	179
0.00149685	0.00124822	9.28659e-05	0.00151869	101	48	30	143
0.00132875	0.00117808	0.00101082	0.00145624	363	63	53	245
0.00173291	0.000830232	0.000365131	0.00188861	156	65	55	152
0.00183524	0.00091648	0.00127905	0.00202474	155	39	71	283
0.0016596	0.00136931	0.0010788	0.00201322	64	51	33	372
0.0017624	0.0017571	0.0010287	0.00176049	162	179	85	98
0.0018291	0.00167377	0.00151861	0.00189995	156	130	121	116
0.00189949	0.00139865	0.0015279	0.00200108	238	98	177	160
0.00115404	0.00129384	0.0012921	0.00171252	94	24	41	176
0.00186523	0.00126365	0.00164852	0.00189589	165	86	103	56
0.00171412	0.00157843	0.00124584	0.0018027	260	178	60	142
0.00154891	0.00133647	0.000962544	0.00159875	231	92	104	175
0.00166107	0.00152964	0.0008164	0.00164719	121	66	34	311
0.0016554	0.000882091	0.00144209	0.00177836	164	29	142	298
0.00174862	0.00129349	0.000576571	0.00160317	278	62	30	86
0.00150899	0.00120202	0.00149076	0.0016147	185	42	142	94
0.00177771	0.00129302	0.00084425	0.0018611	241	33	81	278
0.00154347	0.000949271	0.000969117	0.00179137	217	105	56	290
0.00127432	0.00138758	0.00113047	0.00166433	265	155	92	173
0.00168052	0.00178299	0.00131655	0.00187961	147	134	53	348
0.0014823	0.000879866	0.00160948	0.00173757	169	130	121	113
0.00182057	0.00102719	0.000958714	0.00181615	187	60	23	260
0.00164986	0.0014499	0.000906309	0.00184153	142	73	35	217
0.00135512	0.00072203	0.000907926	0.00159097	56	89	28	277
0.00175315	0.000941334	0.00052559	0.00182664	208	51	86	109
0.00189749	0.00131127	0.00138589	0.00186621	241	21	28	134
0.00137837	0.00162786	0.00163279	0.00166591	87	197	30	153
0.00148968	0.0018157	0.00142705	0.00185615	123	140	215	160
0.00172852	0.00146622	0.000990273	0.00191493	221	118	130	311
0.00132283	0.00137387	0.00089937	0.00172533	137	119	51	57
0.00157521	0.00150638	0.000434469	0.00168074	349	67	64	158
0.00170116	0.00142318	0.00117097	0.00188295	193	47	157	152
0.00189839	0.00170247	0.00147894	0.0017846	262	103	80	122
0.00188438	0.0011602	0.00105236	0.00198804	329	102	71	202
0.00157004	0.000550151	0.00040999	0.00178317	123	55	62	274
0.00158829	0.00172419	0.000948672	0.00168283	422	96	136	87
0.00130962	0.001481	0.000303003	0.00174456	288	82	41	303
0.00160592	0.00129664	0.00121421	0.0017988	72	92	98	218
0.00178792	0.00172395	0.00117356	0.00190006	256	108	54	206
0.00180434	0.00160989	0.00123336	0.00179552	140	106	53	143
0.00166752	0.00103757	0.00124174	0.00183734	118	108	96	270
0.00150365	0.00145174	0.00153547	0.00160353	270	59	211	91
0.00186974	0.00113136	0.000817121	0.00167467	402	115	118	227
0.00152332	0.00132263	0.00114709	0.0016849	157	118	32	99
0.00169317	0.00162576	0.000262536	0.00188496	135	187	23	119
0.00189239	0.00145807	0.00140346	0.00188212	267	65	55	299
0.00148549	0.0016966	0.000978831	0.00181913	204	58	65	265
0.00147099	0.00160908	0.00165574	0.00177422	47	41	126	322
0.00180786	0.00100267	0.000859816	0.00185408	126	114	9	154
0.00153517	0.00152411	0.00108976	0.00185462	84	66	171	323
0.00159432	0.00146328	0.00129719	0.00183439	159	96	57	110
0.001045	0.00117609	0.00144257	0.00175801	111	63	96	395
0.00157576	0.000901334	0.00109077	0.00175927	89	85	75	228
0.0014968	0.00168376	0.000780447	0.00190312	125	77	196	260
0.00178876	0.00120766	0.000513358	0.00180597	207	98	113	237
0.00156812	0.00123096	0.00104189	0.00157872	156	106	89	385
0.0017616	0.00163652	0.00115263	0.00184097	186	39	85	158
0.00177297	0.000909873	0.00131134	0.00167765	117	55	144	212
0.00149541	0.000609393	0.00140509	0.00166605	133	35	158	203
0.00173379	0.00156742	0.000321815	0.0017235	179	65	46	135
0.00169899	0.00109376	0.000752047	0.00159011	244	75	128	110
0.00153322	0.00152505	0.000992868	0.00184701	87	107	59	246
0.00155711	0.00126023	0.000170861	0.00174947	62	41	48	199
0.0020427	0.0013263	0.000298712	0.00191276	252	77	71	305
0.0017246	0.00148986	0.00117217	0.00190507	201	43	82	245
0.00161165	0.00162692	0.000923511	0.00185993	178	49	79	115
0.00175737	0.0010699	0.000788587	0.00169192	99	84	13	88
0.00144539	0.00133904	0.00110249	0.00181295	90	62	57	181
0.00127681	0.00158877	0.000949546	0.00163921	109	51	72	199
0.0012208	0.00152904	0.000987123	0.00161787	128	166	137	118
0.00182643	0.00158102	0.00150163	0.00174544	192	25	189	146
0.0016063	0.00148194	0.00140171	0.00192866	83	99	29	239
0.00163305	0.00128909	0.00100606	0.00178859	181	22	40	245
0.00177617	0.00124	0.00123956	0.0019348	95	121	121	223
0.00156238	0.00127593	0.00114761	0.00183726	197	27	60	217
0.00101012	0.00170383	0.00117116	0.00169164	103	203	47	116
0.00186239	0.00140373	0.00133916	0.00186197	212	73	58	265
0.00171016	0.00140905	0.00115696	0.00172047	236	33	73	108
0.00181853	0.00159358	0.00112334	0.00179568	115	89	84	177
0.00160674	0.00116982	0.0014921	0.00157646	144	27	102	201
0.0017347	0.000893459	0.00128358	0.00192753	269	21	67	123
0.00173338	0.00110399	0.00145888	0.00187287	254	44	124	119
0.00144031	0.00136918	0.00101924	0.0016873	90	122	87	97
0.00145867	0.0010897	0.000509689	0.00159479	85	231	48	198
0.00178908	0.000611059	0.000958124	0.00186443	194	48	59	378
0.00180687	0.00142885	0.000973143	0.00191915	275	40	23	111
0.00165314	0.00139677	0.00139499	0.00174862	149	14	135	139
0.00169742	0.00156739	0.0016243	0.00183949	162	159	162	199
0.00161243	0.0012041	0.000977991	0.00198395	78	75	52	304
0.00149655	0.00125069	0.00119972	0.00172636	190	16	102	202
0.00153445	0.00177242	0.00125451	0.00175704	167	91	26	100
0.00164323	0.00125319	0.00146308	0.00147607	124	53	110	203
0.000916285	0.00103146	0.000667515	0.00119023	122	78	59	182
0.00124748	0.00164504	0.000969219	0.00165691	188	105	89	210
0.00171286	0.00120622	0.00115885	0.00168726	242	169	55	103
0.00181109	0.00162255	0.00092701	0.00190772	202	52	33	155
0.00170716	0.00143717	0.00100387	0.00131876	348	95	44	170
0.00174404	0.00165513	0.000434214	0.00167255	270	140	41	192
0.00185608	0.00146505	0.00142463	0.00183879	184	47	49	194
0.00197273	0.00111052	0.000959634	0.00182687	173	123	69	342
0.00133134	0.00156341	0.000831421	0.0015376	211	172	53	177
0.00150413	0.000946869	0.000440473	0.00149281	125	43	44	137
0.001417	0.000986237	0.00119101	0.00159349	75	64	76	168
0.00183438	0.00140776	0.00035562	0.00185927	200	142	56	300
0.00178638	0.000998512	0.000469872	0.00193662	177	83	42	311
0.00134955	0.00151276	0.000813326	0.00165754	80	159	29	245
0.00177084	0.00155948	0.000952056	0.00170336	234	85	97	189
0.00150354	0.00119909	0.00137505	0.00183464	213	43	94	193
0.00171435	0.0015431	0.000990377	0.00172864	196	195	65	172
0.00168951	0.0016177	0.00170484	0.00165466	110	46	62	295
0.00099442	0.00131264	0.000514405	0.00170933	217	86	92	79
0.00157816	0.00117525	0.00071831	0.00193378	224	41	55	421
0.0012222	0.00145012	0.00154908	0.00142853	33	35	104	142
0.00161616	0.00156397	0.00061128	0.00192586	135	54	83	311
0.00164792	0.00103203	0.000857067	0.00155013	126	53	60	195
0.00173924	0.00137068	0.00122151	0.00180597	320	184	70	207
0.00152407	0.00162059	0.00130127	0.00175203	209	131	86	143
0.00161119	0.000754554	0.000485013	0.0016669	180	113	49	294
0.00186348	0.00167354	0.00139891	0.0018152	134	61	96	194
0.00159564	0.00122249	0.000713781	0.00162115	339	92	148	154
0.00162569	0.00155162	0.00134059	0.0016883	149	172	90	47
0.00124752	0.00151929	0.00139833	0.00189799	59	207	213	247
0.00164229	0.00159266	0.0013961	0.00162528	52	133	114	96
0.00189051	0.00129845	0.00145919	0.00209506	66	37	131	359
0.00194008	0.00138322	0.0010184	0.00201154	293	66	127	225
0.0013668	0.000936013	0.00063571	0.00154978	143	38	43	289
0.00133691	0.00134164	0.000648468	0.00176319	98	49	48	315
0.00144438	0.00134744	0.0011578	0.00169421	198	100	173	250
0.00160782	0.00129781	0.00125887	0.00156684	161	72	102	142
0.00111406	0.00139076	0.000492681	0.00159074	343	176	50	302
0.00101428	0.00092064	0.000626341	0.00174257	85	141	40	328
0.00165025	0.00115376	0.00143029	0.0019398	253	30	97	311
0.00165253	0.00178893	0.000706599	0.00173027	226	29	62	179
0.00134385	0.00123727	0.00101229	0.00168146	168	81	91	186
0.00169663	0.00127717	0.00125791	0.00172624	292	51	30	114
0.00174397	0.00103269	0.0012446	0.00169977	197	68	83	191
0.00192914	0.00189686	0.00128335	0.001984	124	73	174	210
0.00174263	0.00133765	0.00160061	0.00197894	306	61	63	101
0.00107976	0.00121085	0.000771472	0.00150909	176	76	77	97
0.00157223	0.000911105	0.00141057	0.00165135	343	60	182	137
0.00165266	0.00127206	0.000873209	0.00190401	110	69	173	278
0.00176969	0.00155383	0.00126712	0.00179384	253	103	136	216
0.00188311	0.00154924	0.00185763	0.00188823	81	65	278	227
0.00168903	0.00129646	0.000813471	0.00172509	198	42	43	191
0.00152708	0.00170529	0.00136182	0.00168782	63	164	119	377
0.00157397	0.00161741	0.001286	0.00162198	103	148	91	189
0.00178901	0.00167158	0.000859604	0.00186047	172	113	36	299
0.00137526	0.00170168	0.000978428	0.0018903	182	100	158	77
0.00171872	0.0011661	0.000584884	0.00186601	232	85	62	255
0.0016056	0.00142744	0.000946239	0.0015767	82	92	84	75
0.0014035	0.00104717	0.0002011	0.00139444	123	111	16	168
0.00173834	0.00148985	0.00114171	0.00193638	168	190	162	161
0.00142124	0.000812225	0.000973091	0.0014418	177	56	51	162
0.00165016	0.0014377	0.000931	0.00181896	136	82	70	201
0.00160829	0.00128234	0.000887812	0.0016894	53	148	16	410
0.00147784	0.00140683	0.000867696	0.00167726	185	43	137	151
0.00176531	0.00123819	0.000921462	0.00175661	127	117	39	184
0.00167128	0.00151332	0.000666901	0.00172268	179	95	62	85
0.00161441	0.000809189	0.000180093	0.00154248	231	80	33	159
0.00167954	0.00149801	0.000814502	0.00175837	146	267	65	63
0.00143387	0.00144408	0.00115226	0.00166307	157	69	32	148
0.00177119	0.00145904	0.000713093	0.00185048	238	125	64	213
0.00153302	0.00104449	0.000821122	0.00157192	68	53	67	136
0.00173662	0.000961641	0.00135427	0.00122157	197	90	224	226
0.0017589	0.00129357	0.000398763	0.00198577	184	60	31	263
0.00166367	0.00119416	0.00148709	0.00189968	147	65	65	295
0.0016023	0.00117609	0.00145328	0.00176885	60	17	90	161
0.00156505	0.00146348	0.00139914	0.00166732	105	26	91	116
0.00180267	0.00149327	0.00124311	0.00186392	162	221	77	138
0.00116226	0.000982617	0.000861654	0.00125473	228	53	121	189
0.00168328	0.00163524	0.00101067	0.0018086	241	137	62	355
0.00162904	0.00181093	0.00101046	0.00176868	153	106	42	171
0.00168795	0.00166016	0.000958597	0.00183487	151	58	16	190
0.00181922	0.000678558	0.000670938	0.0018388	359	84	140	92
0.00159162	0.001093	0.0012027	0.00167381	216	49	100	130
0.00199079	0.00102588	0.000553626	0.00206958	204	39	59	284
0.00175429	0.00138841	0.00152081	0.00202519	116	75	122	185
0.0017819	0.00138681	0.00109012	0.00180203	60	94	32	237
0.00174391	0.00140002	0.00114865	0.00190228	116	52	56	243
0.00161571	0.00134904	0.000777693	0.00181573	114	86	107	145
0.00164173	0.00124251	0.00120202	0.00188605	316	101	60	238
0.00173084	0.00153053	0.00128726	0.00174498	327	11	61	82
0.00134932	0.00127702	0.00127177	0.00141034	279	90	77	231
0.00152522	0.00156842	0.00134047	0.00178389	88	55	40	206
0.00153773	0.00107275	0.00103383	0.00151386	191	73	83	182
0.00181996	0.001613	0.00122249	0.00187872	66	116	104	114
0.00131196	0.00088983	0.00129674	0.00146044	39	60	72	106
0.00174574	0.00170977	0.000718788	0.0019386	138	77	49	184
0.00161932	0.00157977	0.00147548	0.00178631	69	99	59	248
0.00141736	0.00138423	0.000394187	0.00149315	202	108	35	363
0.00172698	0.0012561	0.000703353	0.00179307	255	42	98	150
0.00127367	0.00166411	0.00111546	0.00183575	175	177	135	253
0.00083831	0.00141402	0.000820399	0.00150944	171	154	126	227
0.00132572	0.0016319	0.00117806	0.00177113	131	161	109	249
0.00167964	0.00140528	0.00140018	0.00170096	161	66	152	168
0.0018274	0.0014951	0.000362396	0.0018817	286	67	32	194
0.00156341	0.00130078	0.000812931	0.00177846	54	56	50	86
0.00195233	0.00184759	0.00162682	0.00207763	300	107	99	246
0.00158407	0.00130493	0.000302571	0.00167258	227	36	76	296
0.00120415	0.00135582	0.00104123	0.00160371	211	96	28	217
0.00179806	0.00173222	0.00186024	0.00175082	227	39	178	172
0.00162479	0.00133466	0.00106704	0.00190651	133	143	90	160
0.00135964	0.00130289	0.00121144	0.00164947	192	147	242	140
0.00156246	0.00165058	0.00120474	0.00179775	206	238	51	255
0.00142801	0.00127405	0.0012611	0.00147954	27	133	51	195
0.00172368	0.000823052	0.00139238	0.00166199	217	128	216	60
0.00134554	0.00173098	0.00113039	0.0017766	114	130	50	227
0.00151582	0.000573477	0.00138926	0.00139875	322	86	36	134
0.00175532	0.00154126	0.00131017	0.00192483	166	29	35	315
0.00180886	0.00119546	0.000711443	0.00183066	104	78	45	160
0.00188427	0.000705976	0.00140241	0.00197207	199	54	95	276
0.00150909	0.00140785	0.00150055	0.00184509	108	44	44	95
0.0013398	0.00142694	0.00142445	0.00188546	97	146	125	204
0.00151802	0.00136754	0.00133531	0.0015466	149	121	166	182
0.0017813	0.00153446	0.00116086	0.00189359	85	55	105	84
0.00180207	0.00141714	0.00131089	0.00172475	286	71	26	159
0.00168456	0.00147282	0.00146032	0.00189428	168	168	78	275
0.00207683	0.0016118	0.000889597	0.00193249	397	140	73	111
0.00147044	0.00179512	0.00107415	0.00180231	205	216	36	285
0.00167312	0.00122211	0.00159681	0.00192382	117	121	183	109
0.00168258	0.00161857	0.00104287	0.00170472	118	157	70	135
0.00171582	0.0014843	0.00134078	0.00181415	55	93	86	95
0.00146617	0.00152705	0.00138437	0.00172702	284	22	45	96
0.00166379	0.00152622	0.00126336	0.00181328	174	43	53	373
0.00162104	0.00140132	0.00152447	0.00196471	127	43	110	180
0.00148852	0.00153122	0.000470176	0.00156143	122	67	48	196
0.00154685	0.0015308	0.000704616	0.0017472	175	216	118	144
0.00159668	0.00126729	0.00119159	0.0015832	87	51	107	219
0.00101972	0.00135234	0.00111284	0.00161993	71	24	91	214
0.00136038	0.00138109	0.00106309	0.00148579	65	95	22	153
0.00159244	0.00100053	0.00109284	0.0018023	222	109	75	138
0.00167912	0.00147231	0.00112553	0.00155578	81	27	53	110
