newgeorgia	malaita	makira	bukida
0.0	0.0	2.0	-100.0
0.0	-51.4286	2.0	-100.0
0.0	0.0	0.0314961	-100.0
-100.0	-72.2892	0.0	-2.42373
0.0	0.0	0.0	-100.0
0.0	0.0	1.96667	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.847826	-100.0
0.0	-1.0989	0.0	-100.0
0.0	0.0	2.0	-100.0
-100.0	0.0	2.0	-6.92157
0.0	0.0	0.588235	-100.0
0.0	0.41573	2.0	-100.0
-100.0	0.0	2.0	-100.0
0.0	-71.6491	0.269231	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	0.47619	-100.0
-100.0	0.0	2.0	-96.5172
0.0	0.0	0.0	-100.0
0.0	0.0	0.0	-100.0
-100.0	0.0	0.305085	1.0
0.0	0.0	2.0	-100.0
0.0	0.0	2.0	-100.0
-100.0	0.0	0.829268	-100.0
0.0	0.0	0.393939	-100.0
-100.0	0.0	1.91667	1.0
-1.2987	0.0	0.037037	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.930233	-100.0
-23.3766	1.0	0.898551	-100.0
0.0	0.0	2.0	-100.0
-100.0	0.0	0.0	1.0
0.0	1.0	0.0322581	-100.0
0.0	1.0	0.0	-100.0
0.0	0.0	0.0	-100.0
0.0	0.125	2.0	-100.0
-100.0	0.0	1.17857	1.0
0.0	0.0588235	0.0	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	0.0967742	-100.0
0.0	0.0	0.0	0.0
-100.0	0.0	0.0	-28.3818
-1.78571	0.0	0.0	-100.0
0.0	0.207547	2.0	-100.0
-100.0	0.0	2.0	1.0
0.0	0.0	0.388889	-100.0
-100.0	0.0	2.0	-100.0
-100.0	0.0	0.0769231	1.0
0.0	0.0	0.0	-100.0
0.0	0.0121951	0.0	-100.0
-100.0	0.0	2.0	-23.8841
0.0	0.0	2.0	-100.0
0.0	0.0	1.55556	-100.0
-100.0	0.0	0.0	1.0
-100.0	0.0	2.0	1.0
-100.0	0.0	1.93103	1.0
0.0	0.0	2.0	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	2.0	-100.0
-100.0	0.0	0.030303	-1.525
0.0	0.0	2.0	-100.0
-100.0	0.0	2.0	1.0
-17.8571	0.0	0.0	-100.0
-100.0	0.983333	2.0	-30.9833
