newgeorgia	malaita	makira	bukida	newgeorgia	malaita	makira	bukida
0.00118615	0.00106001	0.00131621	0.00138106	168	57	182	96
0.00145872	0.00132444	0.00106825	0.00163539	160	44	60	327
0.00164935	0.000941532	0.000253673	0.00168707	243	47	58	176
0.00136395	0.00148124	0.000842849	0.00184779	113	92	103	267
0.00131953	0.00147625	0.00145023	0.00146152	169	83	103	184
0.00167418	0.00172012	0.00121205	0.00192779	187	67	38	259
0.00158599	0.00147922	0.00118329	0.00189003	115	95	71	211
0.00141575	0.000963725	0.000254844	0.00129929	194	93	23	115
0.00141945	0.00171082	0.000813951	0.00158558	98	129	43	120
0.00171348	0.00157302	0.00134828	0.00175577	158	89	61	133
0.00124443	0.000815423	0.000978104	0.00126194	157	49	55	196
0.00141411	0.00123669	0.000757004	0.00152679	148	80	106	176
0.00145598	0.00121352	0.00095764	0.00142854	88	151	111	151
0.000894628	0.0011474	0.000708938	0.00128774	108	30	121	135
0.00156824	0.00078986	0.000758969	0.00166978	120	89	53	197
0.00163112	0.00122173	0.000743616	0.00151833	115	50	78	210
0.00170939	0.00131455	0.000303566	0.00164437	78	109	31	179
0.00143614	0.000971868	0.000739591	0.0016266	206	80	182	209
0.00156764	0.0014986	0.000850719	0.00182393	200	123	157	94
0.00169961	0.00142891	0.00136109	0.00182994	210	54	85	187
0.00151979	0.00163942	0.000729535	0.00179382	123	135	15	192
0.00145757	0.000685453	0.00125963	0.00156406	245	33	84	236
0.00152777	0.00121322	0.000709868	0.00157972	165	41	77	119
0.00193774	0.00165643	0.00136357	0.00159019	223	62	85	143
0.00117137	0.000797543	0.00107801	0.00126939	159	61	111	167
0.00177299	0.000936288	0.00140938	0.00192345	220	82	55	220
0.00164998	0.00150982	0.00130298	0.00177885	198	99	66	294
0.00146669	0.00150365	0.0011855	0.00183205	143	269	97	300
0.00152762	0.00125638	0.000947039	0.00169613	135	54	177	206
0.00148656	0.00150316	0.00169154	0.00177929	59	40	66	239
0.00166148	0.00111708	0.0010474	0.00175304	189	121	97	154
0.00119441	0.00119566	0.00126245	0.00171966	175	78	25	281
0.00153659	0.00132108	0.00134072	0.00152467	240	64	88	268
0.00155387	0.00108826	0.00120882	0.00168266	425	98	66	169
0.00163719	0.00121569	0.0011864	0.00172594	147	70	50	145
0.00162189	0.00129161	0.000467352	0.00160474	310	73	31	98
0.00126143	0.00128886	0.00016764	0.00168883	111	88	43	398
0.00181346	0.00180917	0.000568137	0.00191319	199	66	100	175
0.000869404	0.00120861	0.00121668	0.00160979	68	88	102	430
0.00111869	0.00037578	0.000257853	0.00110268	127	55	99	85
0.000834172	0.000749151	0.000736237	0.00088024	104	99	64	118
0.00115687	0.0012099	0.00108252	0.00120953	85	104	98	218
0.00180989	0.000970986	0.000879234	0.00153511	196	59	96	94
0.0018261	0.00143244	0.000697435	0.00187997	73	111	72	104
0.00125894	0.000398917	0.000634735	0.00151913	80	37	159	53
0.00134435	0.000543096	0.000307838	0.00122338	299	83	56	231
0.000901016	0.000874033	0.00073764	0.00108259	72	47	105	198
0.00126017	0.000978831	0.000910887	0.00176195	221	64	51	216
0.00172533	0.00171672	0.00121797	0.00202027	246	57	99	193
0.00145047	0.00140945	0.000839253	0.0017502	179	118	31	167
0.00184883	0.00141736	0.000933129	0.00180462	211	93	79	173
0.00141565	0.000853416	0.000806268	0.0011877	280	55	114	124
0.0016688	0.00148309	0.000692055	0.0018079	101	71	113	181
0.00174941	0.00125482	0.00130705	0.00179504	115	56	159	188
0.00134132	0.0012224	0.00114746	0.00184085	98	54	24	324
0.00161856	0.00136575	0.00107104	0.00157912	304	98	75	191
0.00159113	0.00135043	0.000879165	0.00155281	270	223	43	137
0.00151698	0.000850423	0.000979605	0.00185944	238	48	29	280
0.00144369	0.000930231	0.00131304	0.00166044	173	69	169	223
0.00137447	0.00136599	0.00129425	0.00137078	236	79	136	221
0.00131095	0.0011606	0.00133199	0.00161263	99	48	51	176
0.00165618	0.000790737	0.00101778	0.00170704	63	107	71	222
0.00148729	0.00140693	0.00132669	0.00167975	53	69	148	143
0.00194723	0.00152966	0.000476438	0.00192819	230	171	44	242
0.00115943	0.000791954	0.00088661	0.00123561	162	77	73	95
0.00164786	0.0016869	0.00138901	0.00191506	151	140	120	85
0.00156534	0.000892211	0.00126575	0.00175151	142	51	98	156
0.00132885	0.00155265	0.0012974	0.00156984	109	166	69	175
0.00131236	0.00137482	0.000531618	0.0016219	64	146	124	189
0.00136086	0.00156186	0.00113121	0.00149069	155	96	136	130
0.001286	0.000874427	0.000463436	0.0014899	175	31	35	148
0.00117442	0.00112839	0.000961974	0.00145926	168	84	190	215
0.00152205	0.00126956	0.00152779	0.00167042	105	92	60	225
0.00106449	0.00112319	0.000909649	0.00149026	262	51	116	197
0.00192437	0.00155038	0.00119381	0.00202915	403	83	37	364
0.00149862	0.00135475	0.00072453	0.00169659	83	68	67	181
0.00164495	0.00173281	0.000460634	0.00187386	170	192	50	245
0.00191357	0.00115772	0.0010407	0.00188541	233	91	64	239
0.00157802	0.00151885	0.00138454	0.0015914	114	108	79	203
0.00164247	0.00138521	0.0012742	0.00142684	165	91	56	109
0.00118587	0.00111653	0.000867144	0.00153169	164	114	30	279
0.00149024	0.00138042	0.00134214	0.00146688	136	78	124	113
0.00192094	0.00163852	0.00162566	0.00172743	238	107	39	164
0.00150537	0.00152152	0.00133263	0.00157871	106	87	106	72
0.00131174	0.00122908	0.00139971	0.00174648	185	111	132	361
0.00165882	0.00094712	0.00107418	0.0017692	141	62	95	307
0.00135861	0.00104437	0.000729808	0.00167983	256	60	34	240
0.000956098	0.00159888	0.00049226	0.00159265	76	180	84	104
0.00171672	0.00122663	0.000333074	0.00178397	258	96	25	267
0.00167444	0.00179363	0.00114169	0.00180395	180	46	121	206
0.00166493	0.00166571	0.00165913	0.00193446	162	58	56	191
0.00158418	0.00149722	0.00163701	0.00173206	251	107	125	304
0.00153453	0.00174346	0.000837541	0.0020333	136	115	119	202
0.00114482	0.000976384	0.000583393	0.00147844	187	54	42	350
0.00182276	0.00145289	0.000923518	0.00182584	186	55	41	139
0.00126325	0.0013489	0.000936006	0.00170888	185	95	68	296
0.00139644	0.00110048	0.000936518	0.00164933	84	81	75	249
0.0013648	0.00152364	0.00107728	0.00177426	176	101	64	158
0.00154436	0.00127112	0.00133413	0.00187551	239	61	45	258
0.00118727	0.00108037	0.000317278	0.00149948	138	73	16	104
0.00127301	0.00125936	0.00132073	0.00150452	134	60	38	208
0.00179632	0.00123654	0.00152807	0.00192478	254	185	40	103
0.00175025	0.00102365	0.0009299	0.00190764	155	89	41	352
0.00135524	0.00132057	0.00124904	0.00161919	159	45	104	119
0.00136054	0.00078095	0.000646581	0.0012789	379	124	47	97
0.00167498	0.00133568	0.00128608	0.00169282	412	81	46	190
0.00123087	0.000655934	0.000598465	0.00141158	99	53	113	215
0.00175042	0.000821151	0.000393026	0.00160889	288	46	52	239
0.00151167	0.00153232	0.00106177	0.00194081	221	201	215	220
0.00154487	0.00053973	0.000677439	0.00167243	84	71	71	290
0.00144847	0.00109597	0.000864524	0.00151728	188	59	67	71
0.00189968	0.00160311	0.00111521	0.00178704	229	82	69	123
0.00155838	0.000854441	0.000800191	0.00162694	178	22	111	165
0.00147632	0.000803685	0.00146596	0.00155037	143	35	130	192
0.00120034	0.000619967	0.00103846	0.001449	120	64	109	157
0.00157173	0.00161965	0.000577332	0.00185627	339	88	22	140
0.00179451	0.00133867	0.00123657	0.0017651	131	69	134	167
0.00156697	0.0014124	0.000553839	0.00166563	238	50	38	81
0.00102022	0.00116768	0.000892621	0.00120918	81	84	125	235
0.00133235	0.00102685	0.000837127	0.00150994	200	100	59	236
0.00151323	0.00114411	0.00108099	0.00155746	209	120	138	136
0.00168673	0.00138284	0.00141101	0.00183881	244	87	114	227
0.00129932	0.00101414	0.00102811	0.00176834	193	30	151	152
0.00161173	0.000976396	0.00104821	0.00125928	261	85	148	143
0.00176967	0.00152057	0.000181152	0.00176015	168	145	116	286
0.00199855	0.00119741	0.00048949	0.00203642	277	83	51	58
0.00100316	0.000563742	0.000539842	0.00137687	225	70	31	281
0.00164747	0.00125862	0.000453678	0.00170135	182	75	25	62
0.00169052	0.00136964	0.000434112	0.00182986	107	60	69	212
0.00151788	0.000972732	0.000378645	0.00169142	178	67	69	159
0.0012689	0.00129289	0.00119693	0.00171928	205	87	132	175
0.00182338	0.00123898	0.000655511	0.00184181	120	28	65	277
0.00156199	0.00103598	0.00114734	0.00196331	218	111	44	152
0.00145088	0.00123611	0.00102303	0.0017648	95	68	73	335
0.00175059	0.00158231	0.000749224	0.00208402	205	47	65	367
0.00142593	0.00142245	0.000929288	0.00184661	76	181	57	144
0.0012432	0.00175527	0.00160482	0.00197501	80	143	105	193
0.00130793	0.00133886	0.000644714	0.00163121	140	117	83	130
0.001724	0.00146251	0.000693658	0.00164966	242	97	21	224
-1.0	-1.0	-1.0	0.00112674	-1	-1	-1	-1
0.0012675	0.000940353	0.000209232	0.00135716	238	112	44	231
0.00113313	0.000887319	0.000670779	0.00142619	164	32	61	210
0.00157495	0.00136183	0.00137158	0.00189727	261	62	27	144
0.00171359	0.00125643	0.00102278	0.00163293	24	27	115	227
0.00163388	0.000888644	0.000400211	0.00156127	112	69	70	184
0.00132787	0.00100559	0.00120865	0.00153392	323	67	71	143
0.00158412	0.00157264	0.000767303	0.00189969	118	146	74	236
0.00174861	0.0012813	0.00147044	0.00178045	220	127	98	307
0.00171198	0.00165765	0.00129933	0.00177929	134	89	67	209
0.00191105	0.0009323	0.000575855	0.00192144	157	135	63	228
0.00161552	0.00123925	0.000637385	0.00164982	124	40	72	89
0.00164115	0.00148474	0.000234832	0.0015161	191	140	41	98
0.00172116	0.00127071	0.0010517	0.00168448	137	75	149	82
0.00135633	0.000708623	0.000524762	0.00145545	147	67	42	251
0.00135193	0.000786399	0.000612262	0.00124072	209	61	81	70
0.00110659	0.00133387	0.000338827	0.00135108	195	104	47	101
0.00153335	0.00155315	0.00095189	0.0017582	123	128	81	272
0.000570296	8.58172e-05	4.92371e-05	0.000352032	60	42	16	74
0.00189526	0.00166873	0.00090702	0.00183252	165	244	105	107
0.0014338	0.00141872	0.00116458	0.00188888	41	109	72	148
0.00149736	0.0013525	0.000947522	0.00179356	124	114	47	334
0.00153604	0.00119117	0.00155165	0.00183222	96	49	50	216
0.001476	0.000836093	0.000800601	0.00165541	201	42	111	141
0.000880779	0.00158692	0.00155311	0.00148937	99	130	48	102
0.00134936	0.00115153	0.00140229	0.00151169	286	57	83	336
0.00138022	0.00147465	0.00122447	0.00202251	147	170	75	194
0.00170828	0.00151557	0.000651062	0.00151837	96	71	86	234
0.00124892	0.00139374	0.000645293	0.0016691	195	101	56	298
0.00129686	0.00112492	0.00105921	0.00129268	105	65	99	173
0.00159183	0.000775239	0.000658413	0.00156555	263	65	42	112
0.00143008	0.00130963	0.00105647	0.00172433	182	62	132	189
0.00160151	0.000570672	0.000713341	0.00144254	182	30	103	355
0.00150299	0.000966929	0.000398952	0.00188268	156	40	62	424
0.00122282	0.00160345	0.000465564	0.00175522	85	129	35	173
0.00152013	0.00083538	0.00061646	0.00151433	256	67	87	109
0.00169441	0.00147093	0.00159882	0.00192691	122	118	46	238
0.00162442	0.00118266	0.000947058	0.00166712	237	83	100	202
0.00155973	0.00101959	0.0009219	0.00153131	241	81	113	256
0.00113519	0.001675	0.00154829	0.00167557	257	147	54	128
0.00182183	0.00162341	0.00137746	0.00198625	232	82	57	168
0.00165268	0.00131797	0.00118302	0.00186402	126	114	46	219
0.00146496	0.000483696	0.000824906	0.00152661	78	113	88	250
0.00140524	0.00119988	0.00157965	0.00176128	169	65	179	161
0.0018092	0.00142705	0.000992681	0.0017404	103	85	59	146
0.0019208	0.00152358	0.00111229	0.00206573	133	101	51	320
0.00163593	0.001398	0.00162922	0.00187531	114	189	141	167
0.00193244	0.00150741	0.000549447	0.00173663	223	177	157	73
0.00166778	0.00145277	0.00148569	0.0018448	138	48	49	201
0.00161981	0.00159458	0.000998759	0.00194652	138	84	146	183
0.00118148	-1.0	-1.0	0.00163917	27	-1	-1	173
0.00167529	0.00125803	0.00068299	0.00163196	275	59	61	210
0.000979033	0.000895426	0.000353199	0.000908355	115	160	56	178
0.00171181	0.00139973	0.00138311	0.00184929	162	43	67	105
0.00162879	0.00133853	0.000455733	0.00168521	176	65	64	210
0.00141048	0.00136969	0.000838022	0.00163619	178	141	36	297
0.00140328	0.00126276	0.0011348	0.00138102	99	38	27	162
0.00106213	0.000483407	0.00035425	0.00134542	144	78	33	181
0.00153248	0.00185819	0.0014625	0.00190912	180	163	28	289
0.00120096	0.000898495	0.000691951	0.00120135	92	216	70	220
0.0014521	0.000600963	0.00087657	0.00139333	200	98	96	173
0.00173813	0.00117001	0.0011879	0.00172997	144	87	53	158
0.0016649	0.00165183	0.000830322	0.00174296	94	54	68	279
0.00143899	0.00142877	0.00135933	0.0015466	154	61	61	263
0.00168444	0.00100371	0.00136328	0.00177392	232	22	93	353
0.00145134	0.00125598	0.00112742	0.00144959	53	75	67	152
0.00151238	0.00146053	0.000644083	0.00167654	71	84	51	145
0.00136622	0.00116397	0.000575568	0.00164317	161	183	28	259
0.00167316	0.00104085	0.000419426	0.00186108	118	136	56	280
0.00176609	0.000754753	0.00168418	0.00157668	283	40	293	101
0.00132261	0.00110168	0.000687025	0.00136284	204	72	18	189
0.00164246	0.00105656	0.000786701	0.00189403	263	36	78	73
0.00172634	0.00144199	0.000836218	0.0018163	253	60	71	240
0.00153014	0.000909156	0.000380543	0.00164205	127	57	61	328
0.00132794	0.0011569	0.000886271	0.00144456	121	88	39	254
0.00119796	0.00145803	0.000833313	0.00165086	68	84	98	142
0.00148595	0.000967366	0.00133864	0.00149856	204	116	111	212
0.00134284	0.00158141	0.000560548	0.00173878	79	56	63	242
0.00165242	0.000629686	0.00130978	0.0019481	240	106	213	166
0.0017	0.00142928	0.00112042	0.00194018	200	136	89	202
0.00155678	0.00167425	0.000803582	0.0018794	181	69	74	126
0.00137808	0.000893074	0.000749512	0.00131139	167	100	60	143
0.00154989	0.00126135	0.00126078	0.00183083	140	52	117	46
0.00104661	0.000584867	0.000516006	0.00138105	101	102	32	107
0.0017347	0.00151884	0.00095384	0.0018136	177	142	83	255
0.00180208	0.000756927	0.000818005	0.00144984	395	42	137	76
0.0013088	0.000814582	0.000974806	0.00133535	156	57	35	285
0.00166083	0.00129069	0.00116358	0.00171726	148	80	56	119
0.00158225	0.00139088	0.000752563	0.00169166	233	69	51	169
0.00179923	0.00151013	0.00145559	0.00166962	257	90	35	149
0.0016705	0.00142279	0.000895157	0.00188164	120	83	71	108
0.00157774	0.00113641	0.000503228	0.00149459	255	54	49	303
0.00127819	0.000773427	0.000586351	0.00133411	96	47	78	168
0.00156971	0.000775193	0.000373779	0.00176821	138	143	26	323
0.00154832	0.00121681	0.00110165	0.00156078	186	93	47	258
0.00178299	0.00176895	0.00147625	0.00189238	120	215	100	122
0.00167391	0.00122029	0.00135574	0.00168589	173	84	69	161
0.00153237	0.000951411	0.00106303	0.00174799	237	83	43	101
0.00165541	0.00145367	0.000286677	0.0018926	94	30	42	149
0.000764242	0.000629418	0.000516294	0.000951192	144	95	50	312
0.00143879	0.00129074	0.00135834	0.0017501	130	75	175	237
0.00148612	0.00112028	0.00130912	0.00165788	179	36	32	302
0.00157769	0.00130166	0.001211	0.00171503	105	73	18	130
0.00163788	0.00122672	0.00067895	0.00178341	359	29	60	188
0.00152026	0.0011294	0.000944296	0.0017748	134	26	62	244
0.00161725	0.00162564	0.00145746	0.00164162	179	43	34	200
0.0018053	0.00139306	0.00162417	0.00184697	82	30	114	147
0.00115996	0.000770612	0.000837841	0.0015416	129	91	108	464
0.00164723	0.00159902	0.00134995	0.00170723	103	28	48	266
0.00177895	0.00142074	0.00105963	0.00201145	141	47	46	162
0.00109082	0.000921697	0.000867002	0.00146691	188	38	54	311
0.00160816	0.00132744	0.000482074	0.00179751	95	46	43	302
0.00151402	0.00120246	0.000876682	0.00158496	173	91	28	277
0.00167439	0.00170793	0.000365538	0.00198613	132	143	50	388
0.0014783	0.00130326	0.00122657	0.00167127	113	102	56	128
0.001445	0.00145405	0.00125339	0.00167661	121	47	89	121
0.00171729	0.00155407	0.000167578	0.00170655	189	87	33	86
0.00138017	0.000986276	0.000494642	0.00127253	267	39	46	96
0.00130543	0.000743109	0.00106608	0.00180571	181	68	172	263
0.00169859	0.00167489	0.000312855	0.0019838	335	44	26	188
0.00156804	0.0014645	9.0384e-05	0.00184596	118	56	16	346
0.00166429	0.000893212	0.000676315	0.00175604	278	81	19	367
0.00132187	0.00120014	0.0010275	0.00166705	216	61	232	264
0.00145841	0.00149523	0.00107078	0.00174192	255	123	87	147
0.00152798	0.00124671	0.000820984	0.00184576	133	72	40	185
0.00135203	0.00132203	0.00110813	0.00167316	326	147	22	323
0.00110895	0.0016402	0.00129432	0.00160133	108	83	101	122
0.00192492	0.00132905	0.00134757	0.00187323	288	71	170	272
0.00183621	0.00165716	0.0010232	0.00184984	138	51	84	292
0.0015576	0.00118919	0.00158988	0.00189845	284	35	141	259
0.00162769	0.00109459	0.000923998	0.00168879	148	34	34	326
0.00158956	0.00170259	0.00139197	0.00193784	142	29	122	222
0.00129115	0.00140633	0.000681941	0.0012964	76	276	34	234
0.00177612	0.00151499	0.000956613	0.00191943	246	146	28	146
0.00176211	0.00162509	0.000857237	0.00201724	329	101	54	182
0.00170628	0.00153362	0.000919991	0.00150607	183	163	48	214
0.00172448	0.000994378	0.00147261	0.00192683	205	98	139	278
0.00136411	0.00123485	0.00123825	0.00192584	88	20	71	147
0.00162249	0.00086763	0.000643375	0.00171652	143	152	49	131
0.00168893	0.00107871	0.000471288	0.00179598	218	77	77	273
0.00152307	0.00107832	0.00133776	0.00154054	110	63	127	122
0.00182546	0.0015338	0.000371856	0.00179812	214	107	57	110
0.00134245	0.000688733	0.000598337	0.00174747	78	36	31	74
0.0012543	0.00115421	0.00100133	0.00160499	148	57	107	108
0.00158946	0.00119782	0.000710838	0.00170963	164	51	33	268
0.00177621	0.00141088	0.000286158	0.00188823	228	35	57	304
0.00118552	0.00132268	0.00100639	0.00160012	95	37	102	181
0.00114239	0.00107109	0.0010874	0.00124909	180	159	79	113
0.0015222	0.00128614	0.000782803	0.00173931	218	77	77	79
0.00183022	0.00145105	0.000789161	0.0017828	235	71	58	369
0.00122562	0.00114037	0.00113732	0.00137484	299	142	106	149
0.00164072	0.00163445	0.000728675	0.00183631	163	171	143	219
0.00132187	0.000838311	0.000586147	0.0013374	155	40	32	107
0.00166145	0.00151456	0.000966084	0.00169598	269	150	100	104
0.00166277	0.00145798	0.00136584	0.00176967	262	45	54	160
0.00165503	0.0016973	0.00133389	0.00194862	90	94	29	210
0.00165161	0.00163189	0.00087323	0.00179502	279	114	74	117
0.00158829	0.00097456	0.00141708	0.00155517	52	174	107	170
0.000717332	0.000955751	0.000955483	0.00115432	330	73	52	177
0.00177778	0.00156307	0.00108574	0.00193959	185	168	91	125
0.00131215	0.00109111	0.00107177	0.00129628	178	24	169	181
0.00143597	0.00134765	0.000600748	0.00161791	189	70	45	200
0.00142472	0.000825757	0.00122413	0.00159135	263	38	131	201
0.00128827	0.00168444	0.00125389	0.00170775	349	189	154	165
0.00134986	0.000762356	0.00110743	0.00154348	186	54	82	170
0.001666	0.00142822	0.00112811	0.00185865	176	51	69	224
0.00180227	0.00150909	0.000970265	0.00188427	255	113	61	141
0.00155548	0.00130858	0.00122095	0.00185573	200	41	94	150
0.00161303	0.0014973	0.000469518	0.00173949	169	86	84	172
0.00143121	0.00131729	0.00133912	0.00188742	83	142	71	219
0.00170105	0.00168819	0.000624148	0.00172957	154	53	16	212
0.00183361	0.000747306	0.00143402	0.00168585	330	122	26	212
0.00160109	0.00146586	0.000809723	0.00154965	146	148	73	207
0.00177451	0.00118902	0.00119578	0.00158243	180	58	53	128
0.00142574	0.0011329	0.00107323	0.00184954	186	85	49	210
0.00185954	0.00119301	0.000780893	0.00186199	315	89	51	176
0.0012209	0.00170524	0.000644885	0.00159079	199	145	41	71
0.00165728	0.00118593	0.000469166	0.00171439	236	68	27	185
0.00136282	0.00134354	0.0009479	0.00152114	50	108	41	180
0.00145234	0.00113511	0.00118062	0.00154569	181	70	88	123
0.000889844	0.00069288	0.000960396	0.00174846	129	74	89	370
0.00135015	0.0013165	0.00088911	0.00165018	155	95	45	235
0.00170525	0.00107972	0.00072125	0.00176907	104	86	106	309
0.00145584	0.00133641	0.000843423	0.00160536	128	127	100	118
0.00195401	0.00145658	0.000407301	0.00212755	284	42	79	325
0.00172366	0.00114305	0.000961097	0.00173714	189	38	185	209
0.00125017	0.00133306	0.000202295	0.00158864	129	157	60	364
0.00151663	0.000647465	0.00112652	0.00170598	157	104	141	338
0.00146011	0.00152962	0.0014002	0.00157052	79	36	203	208
0.00185742	0.00149598	0.00124977	0.00190603	166	28	111	135
0.00161068	0.000963461	0.000722209	0.00171046	237	53	30	100
0.0016464	0.00149213	0.000479154	0.00175062	102	100	79	139
0.0015475	0.00141208	0.000372977	0.00153557	82	85	93	107
0.00108687	0.00120125	0.00123344	0.00152915	113	104	182	215
0.00167076	0.000930917	0.000554877	0.00175537	193	57	61	126
0.00168189	0.00121729	0.00150519	0.00165413	124	110	136	152
0.00115701	0.00118011	0.00143538	0.00159916	151	114	148	188
0.00177646	0.0015547	0.00124363	0.00172556	74	86	165	199
0.00148933	0.0015567	0.000864849	0.00183033	98	92	18	145
0.00109941	0.00128875	0.00118105	0.00152047	256	48	34	94
0.00179831	0.000839097	0.000760932	0.00172692	216	45	88	205
0.00139797	0.00155293	0.00103642	0.00144008	130	117	17	82
0.00164007	0.000506953	0.000857935	0.00172413	321	90	124	142
0.00143821	0.00119025	0.000239122	0.00167204	160	142	111	133
0.00131429	0.00139358	0.000720686	0.00162576	94	82	120	260
0.00138262	0.000765605	0.00136606	0.00155259	116	47	174	346
0.000974058	0.000735084	0.000789202	0.000964146	158	75	61	68
0.00133752	0.00129927	0.00106681	0.00133281	269	130	59	210
0.00115263	0.000901919	0.000785172	0.00134339	120	68	35	129
0.00182943	0.0013173	0.000816459	0.0018834	174	68	83	184
0.00171337	0.00104771	0.0014266	0.00155574	284	89	146	116
0.00147926	0.00170284	0.0012037	0.00189784	265	98	85	166
0.000990405	0.00158136	0.0012425	0.00126546	49	199	99	117
0.00125332	0.00193825	9.87791e-05	0.00174165	84	132	30	334
0.00129518	0.00102589	0.000918028	0.00178351	104	49	94	143
0.00145145	0.00122797	0.000918865	0.00153295	209	32	31	105
0.00128657	0.00104675	0.000488243	0.00177448	199	111	61	156
0.00149701	0.00152252	0.00155319	0.00186572	263	100	43	163
0.00147173	0.00108895	0.00135715	0.0014588	124	61	126	209
0.00173193	0.000531842	0.000887668	0.0017165	158	34	56	454
0.00204448	0.00140092	0.00166778	0.00216952	321	127	65	70
0.00175114	0.00157995	0.00102897	0.00189284	432	81	53	115
0.00167052	0.00149269	0.000982718	0.00182789	166	89	131	329
0.00140698	0.00112953	0.00117533	0.00152549	163	79	68	254
0.00169858	0.00135039	0.00131762	0.00201078	237	42	80	382
0.00173827	0.0016176	0.000550257	0.00174078	287	167	20	151
0.00150806	0.0011902	0.000747798	0.00159784	204	93	95	53
0.00155422	0.00162706	0.000711152	0.00176599	166	59	61	248
0.0016434	0.000769053	0.00111208	0.001711	380	50	66	110
0.00170738	0.00143754	0.000641706	0.00202593	94	104	29	272
0.00162674	0.00133946	0.000658378	0.00163675	199	54	69	140
0.00187005	0.000823685	0.000868196	0.00188204	284	52	53	261
0.00174111	0.00156219	0.000867895	0.00177057	311	121	99	134
0.00163895	0.0015181	0.00103585	0.00148175	221	94	42	188
0.00168284	0.00124567	0.00111735	0.00161275	241	89	29	162
0.00102188	0.00129455	0.000891032	0.00134513	100	120	140	135
0.00161903	0.00152583	0.000657291	0.001753	135	77	116	121
0.00166306	0.00123543	0.00084556	0.00179722	282	48	81	235
0.00178817	0.00126733	0.00100435	0.00169773	295	74	18	190
0.00132906	0.00153218	0.000972563	0.001547	159	40	25	121
0.00166852	0.000847599	0.00074182	0.00190873	181	65	53	278
0.0012985	0.000919412	0.000569048	0.0014445	282	22	24	145
0.00161477	0.00150054	0.00121027	0.00194993	204	44	48	128
0.00165174	0.00141631	0.000696422	0.00177432	86	91	78	317
0.00149619	0.000972642	0.00123873	0.00186422	159	101	67	444
0.00139762	0.00132531	0.000757248	0.00158727	236	82	26	298
0.0015238	0.000874165	0.000451147	0.00133001	306	18	40	153
0.00142334	0.00115163	0.00152635	0.00154133	185	79	250	287
0.00170742	0.00153472	0.00136362	0.00176235	78	109	112	135
0.00180938	0.00137541	0.00082324	0.00170241	229	168	52	104
0.00109077	0.000765077	0.000881419	0.00103968	300	108	188	151
0.00163599	0.00174965	0.00111744	0.00187558	106	72	37	165
0.00117514	0.00111717	0.000867491	0.00134739	135	89	97	169
0.0015835	0.00121282	0.000430056	0.00172821	80	50	112	270
0.00158888	0.0011814	0.000364798	0.00163312	245	59	31	109
0.00117255	0.00142111	0.00148822	0.00138246	83	74	61	156
0.00145822	0.0009591	0.000591514	0.00156459	101	129	76	172
0.00147526	0.00126176	0.00145484	0.0017966	159	156	102	287
0.00181384	0.0013015	0.00107615	0.00192042	219	36	138	87
0.00157301	0.00116744	0.00107997	0.00152914	383	104	31	147
