newgeorgia	malaita	makira	bukida	newgeorgia	malaita	makira	bukida
0.0011461	0.000743387	0.000586687	0.00104093	166	69	52	205
0.00148419	0.000686412	0.000400484	0.0014853	167	147	49	228
0.000308649	0.00137348	0.000199221	0.000791925	100	210	44	269
0.000924506	0.00065209	0.000772451	0.00107474	147	68	40	255
0.000299176	0.00012592	6.0658e-05	0.000304542	53	30	19	107
0.00104304	0.00111617	0.000286678	0.00114474	150	72	102	274
0.00123603	0.00079964	0.000928996	0.00131301	207	123	29	227
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.000790517	0.00136907	0.000616711	0.00170571	158	138	24	341
0.00129375	0.00108922	0.00100654	0.00155659	93	71	144	218
0.00070371	0.000647823	0.000596804	0.000818319	83	37	102	177
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00118552	0.000921396	0.0010499	0.00126967	216	35	71	44
-1.0	-1.0	-1.0	0.0	-1	-1	-1	-1
0.00142101	0.00139543	0.000559461	0.00154096	123	232	30	244
0.00107336	0.00105923	0.000905232	0.00144419	53	104	94	237
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00170639	0.00165062	0.00157951	0.00170433	318	150	57	188
0.0015411	0.000638725	0.000708242	0.00157112	137	19	55	250
0.00146622	0.00122131	0.000674176	0.00177017	382	63	113	319
0.00137391	0.000477112	0.000895418	0.00167037	118	54	125	310
0.00152183	0.000868373	0.000471804	0.00177382	65	111	79	197
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00166631	0.00127616	0.000701048	0.00158278	319	101	35	380
0.000388949	0.000276782	0.000259594	0.000712898	80	63	57	357
0.000808884	0.0011587	0.000468861	0.00122997	125	55	42	214
-1.0	-1.0	-1.0	0.0	-1	-1	-1	-1
0.00143151	0.000719162	0.0012592	0.00168379	161	58	101	134
0.000512403	0.000413597	0.000338353	0.000564262	95	49	49	97
0.00014531	8.23375e-05	1.61542e-05	0.00097895	48	17	4	275
0.00147376	0.000710939	0.000880568	0.00165319	151	125	108	136
0.00113735	0.0006068	0.000462101	0.00110451	265	68	103	151
0.00132057	0.00106205	0.000869301	0.00159706	146	46	143	160
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.000750781	0.000919028	0.000656008	0.00098428	103	93	42	194
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.000997104	0.000703605	0.000573147	0.00111931	147	68	40	101
0.000328151	0.000286199	0.000229272	0.000424638	99	47	59	156
-1.0	-1.0	-1.0	0.0	-1	-1	-1	-1
0.000372007	0.000322124	0.000249416	0.000444902	105	40	34	133
-1.0	-1.0	-1.0	0.0	-1	-1	-1	-1
0.00130704	0.00101071	0.000173282	0.00157537	141	164	34	101
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00156344	0.000963181	0.000985651	0.00180099	199	126	72	220
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.000973091	0.00043308	0.000349843	0.00140055	108	76	38	142
0.000711077	0.000818964	0.000783001	0.000891962	157	169	57	126
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00158855	0.0010152	0.000907974	0.00135876	255	154	117	208
0.00158289	0.000877024	0.00121518	0.00158668	255	77	124	149
0.00152841	0.000957002	0.00063781	0.00129624	265	46	38	282
0.000784165	0.000562867	0.000560606	0.000831378	176	123	98	197
0.00179962	0.000969732	0.000913171	0.0011327	251	52	70	175
0.000528425	8.02097e-05	1.83562e-05	0.000264921	204	7	3	66
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00121816	0.00111369	0.00108115	0.00141658	210	129	105	173
0.00158958	0.00154505	0.000914228	0.00187534	133	122	52	262
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00162178	0.00107309	0.00111012	0.00180093	136	99	53	182
0.00136519	0.00176125	0.00130577	0.00192343	144	211	81	322
0.000107717	1.41773e-05	5.0e-06	0.000160317	25	4	-1	70
0.00134043	0.000920602	0.000324187	0.00130618	196	90	27	217
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.000897052	0.000736862	0.000461579	0.000879137	171	136	79	267
0.00145497	0.00121108	0.000644401	0.00161026	163	22	56	209
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00112434	0.000870873	0.000981154	0.0012942	172	69	104	166
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
5.0e-06	-1.0	-1.0	-1.0	-1	-1	-1	-1
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00106036	0.000839607	0.00073378	0.00130855	94	76	19	370
0.000908252	0.000790348	0.000505248	0.00117593	78	101	86	188
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00141596	0.000801718	0.000581293	0.00140365	192	58	77	127
0.00144623	0.000962859	0.000377269	0.00113547	372	106	32	132
0.00176833	0.00133183	0.00096605	0.00177654	260	18	67	212
0.00114571	0.000567504	0.000534171	0.00112549	222	43	88	167
0.00157858	0.00140522	0.000157541	0.00183018	130	195	25	324
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00116935	0.0014828	0.00108076	0.00180719	167	56	99	124
0.00107796	0.000995444	0.00151158	0.00134038	136	18	180	261
0.00145419	0.00111348	0.00119751	0.00164683	148	113	201	283
0.00114833	0.0012396	0.000989421	0.00171223	134	91	66	110
0.00107636	0.000692581	0.000452767	0.00115144	268	69	54	246
0.000469318	0.000354319	0.000304039	0.000757936	143	52	48	304
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00154359	0.000696648	0.000747788	0.00171794	301	54	97	353
0.000909129	0.000318906	0.000307937	0.000483403	168	63	72	123
5.0e-06	-1.0	-1.0	-1.0	-1	-1	-1	-1
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.000366028	0.000337287	0.000194327	0.000447235	100	50	36	186
0.000333047	0.000544712	0.000426166	0.000651228	59	91	13	114
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00194416	0.00126569	0.00150104	0.00191635	355	91	60	287
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00127922	0.00121369	0.000891621	0.0012419	115	65	92	131
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.000728893	0.000255622	0.000153749	0.000702981	73	32	43	74
0.00154966	0.00110313	0.00102654	0.00146367	123	36	47	178
-1.0	-1.0	-1.0	0.0	-1	-1	-1	-1
0.00132012	0.000259113	0.000102564	0.00117802	152	83	25	128
0.000623001	0.000628522	0.000476733	0.000695619	91	118	70	94
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00130506	0.00130418	0.00120626	0.00164428	105	36	42	242
0.000533178	0.000307847	0.000309604	0.000780451	108	31	42	131
0.00150951	0.0016959	0.00132106	0.0018231	133	162	40	124
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.000581657	0.000490794	0.000233466	0.000666933	121	103	38	103
0.00119658	0.00105187	0.000885252	0.0015599	86	138	260	315
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00159152	0.00121068	0.000634668	0.00145281	142	127	76	295
0.00155289	0.00132565	0.000409009	0.00162739	318	34	58	103
0.00162751	0.00122626	0.000804911	0.00169213	136	69	24	285
0.00188494	0.00151456	0.000549881	0.00178218	149	133	114	216
0.00131143	0.00116758	0.00125112	0.00134234	125	93	122	129
0.000865972	0.00120254	0.00105868	0.00151468	189	14	119	234
0.000824001	0.000807282	0.00030014	0.000941764	141	135	17	222
0.00156304	0.00103746	0.000160376	0.00159816	213	109	51	194
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.0012239	0.00102498	0.00047038	0.00119259	203	59	53	110
0.00175923	0.00127522	0.000875318	0.00161872	140	120	58	275
0.00130047	0.000908086	0.000875502	0.00121007	480	32	183	207
0.00152669	0.000890772	0.000987275	0.00126479	138	144	126	169
0.00183034	0.000697087	0.000791303	0.00181226	259	67	73	306
0.00142667	0.000954558	0.0013655	0.00174872	159	40	29	309
6.04352e-05	1.77569e-05	-1.0	0.000149673	28	6	-1	247
0.000485813	0.000453846	0.000418875	0.000543541	105	28	75	126
0.00109463	0.00173378	0.000796154	0.00170482	184	207	122	302
0.00122824	0.000734137	0.00103625	0.00133522	209	64	116	191
0.00135493	0.00113475	0.000378442	0.00140884	111	66	60	158
0.000753841	0.000705375	0.00044412	0.000800021	143	69	34	160
0.00107236	0.000703746	0.000488629	0.00112007	129	56	78	177
0.00101433	0.000889814	0.000576751	0.0011481	147	141	84	118
0.00107341	0.000442102	0.000343909	0.000631565	297	59	71	183
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00086675	0.000333557	0.000289083	0.00128123	157	45	40	109
0.000568369	0.000435795	0.000234559	0.00048042	128	62	22	62
0.00108551	0.00129519	0.00112659	0.00131073	179	61	71	102
5.1384e-05	-1.0	-1.0	0.000155702	6	-1	-1	29
0.00144415	0.00111636	0.000500542	0.00163717	187	97	138	175
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00118717	0.0011265	0.000702981	0.001514	143	102	123	165
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00089998	0.000702583	0.000177607	0.00100525	91	108	34	173
0.000276096	1.30603e-05	-1.0	0.000857633	52	11	-1	328
0.00103888	0.000820777	0.000855732	0.00116224	83	133	70	49
0.0012701	0.000603848	0.000490422	0.00109225	127	86	71	168
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00174904	0.00117009	0.00138313	0.00191703	197	81	69	236
0.00160751	0.00113219	0.00090866	0.0015156	393	175	111	175
0.000669745	0.000509081	0.000457169	0.0006393	260	39	37	142
0.00156123	0.00139949	0.00125378	0.001705	88	40	81	120
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00139733	0.000951712	0.000479919	0.00157396	211	43	52	105
0.00141634	0.000839476	0.000786444	0.00145269	159	102	25	179
0.0013788	0.000611946	0.000138443	0.000812985	324	90	18	194
0.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.000467043	0.000431811	0.000373262	0.000485713	148	90	27	80
0.0011135	0.000459938	0.000367756	0.00131843	99	84	24	159
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00159664	0.00133157	0.00112426	0.0016371	304	136	95	166
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00111268	0.00117943	0.000130459	0.00164759	50	116	45	326
0.00128556	0.000998573	0.000723811	0.00104411	198	54	31	180
0.00116006	0.000500749	0.000563888	0.00107651	194	47	147	145
0.00132055	0.000858845	0.00104661	0.00153285	183	58	44	165
0.00174611	0.00117875	0.000295257	0.00154403	322	132	55	348
0.000807732	0.000467972	7.13551e-05	0.00128366	180	50	25	386
0.001122	0.000823111	0.000597493	0.0010842	73	42	87	131
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.0010529	0.00110316	0.000600662	0.0011803	187	187	86	200
0.00119661	0.000981058	0.000994639	0.00135942	244	47	25	289
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00105773	0.000582145	0.000554683	0.000794408	236	81	59	165
0.00101197	0.000747917	0.000452533	0.00108916	85	138	51	141
0.00142094	0.00115647	0.000830363	0.00145989	288	83	22	57
-1.0	-1.0	-1.0	0.0	-1	-1	-1	-1
0.00148577	0.000350877	0.000375498	0.000566186	271	43	41	186
0.00169499	0.000596409	0.000788131	0.00179571	139	70	81	138
0.00050378	0.000400309	0.000384172	0.00101429	130	26	30	268
0.00147834	0.000873715	0.000403447	0.00167704	138	154	40	74
0.000719678	0.000476358	0.000208333	0.000776292	97	107	53	190
0.00134144	0.00126412	0.00111663	0.00161998	227	160	78	193
0.00141622	0.000939999	0.000135132	0.00136806	301	153	33	139
0.000409533	0.000199153	0.000110069	0.000387537	73	39	28	96
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00114856	0.000377469	0.000310375	0.00125853	106	42	56	156
0.000460382	0.000363877	0.000264178	0.000627615	91	30	64	159
0.000496942	0.000435747	0.000321957	0.000547088	142	54	49	123
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00107373	0.00102533	0.000742764	0.00171377	98	45	70	451
0.00138408	0.00119129	0.000760571	0.00152659	96	165	112	211
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.000549659	0.000342277	8.3852e-05	0.000557314	97	18	18	82
0.00153426	0.00063434	0.00127662	0.00181019	327	67	144	236
0.00124837	0.00119107	0.00110239	0.00148592	74	204	44	321
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.0013637	0.000680541	0.000974033	0.00155763	145	52	156	270
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00140923	0.0013283	0.000682317	0.00168924	235	116	91	184
-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
0.00155011	0.000862237	0.00110841	0.00163057	188	94	231	143
