newgeorgia	malaita	makira	bukida
-1.06383	0.0	2.0	-100.0
-100.0	0.0	2.0	1.0
0.0	-66.6667	1.97059	-100.0
0.0	0.529412	2.0	-100.0
-1.96078	0.0	0.0930233	-100.0
-100.0	0.0	1.44578	1.0
-100.0	0.477477	2.0	1.0
0.0	0.0	1.97143	-100.0
-100.0	0.0	2.0	-26.9079
-100.0	0.0	1.57895	-21.5765
0.0	0.0	0.0	-100.0
-98.4375	0.0	1.47368	-100.0
-100.0	0.0	0.0	1.0
-100.0	0.0	2.0	-1.85849
-100.0	0.957895	0.0	1.0
0.0	0.0	0.634921	-100.0
0.0	0.0	1.27536	-100.0
0.0	0.0	2.0	-100.0
-100.0	0.0	-98.2143	-2.96078
0.0	1.0	1.1746	-100.0
-1.53846	0.0	0.586207	-100.0
0.0	0.0	1.72549	-100.0
-100.0	0.0	1.36667	-3.96721
-100.0	0.0	0.931034	1.0
-100.0	0.0111111	0.0	-10.0469
-100.0	0.0	0.0338983	-100.0
0.0	0.988095	1.44828	-100.0
0.0	0.0	1.07692	-100.0
-100.0	0.0	0.117647	1.0
-100.0	0.0	2.0	1.0
-100.0	0.0	0.0	1.0
-100.0	0.0	2.0	1.0
0.0	0.0	0.0	-100.0
0.0	0.0	1.25424	-100.0
0.0	-36.1446	0.0	-100.0
0.0	0.0491803	0.896552	-100.0
0.0	0.0	1.9661	-100.0
0.0	0.0	0.184211	-100.0
-100.0	0.0	-100.0	-100.0
-100.0	-1.72414	-1.92308	-18.8393
0.0	0.0	0.0	-100.0
-21.875	-1.69492	2.0	-100.0
-100.0	0.0	-7.69231	1.0
-91.8033	0.0	2.0	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.0	-100.0
-100.0	0.0	0.0	-100.0
0.0	0.0	0.0	-100.0
-100.0	0.0188679	0.0	-100.0
-100.0	1.0	1.12281	-26.1923
0.0	0.0123457	1.7381	-100.0
0.0	-100.0	0.0	-100.0
-12.963	0.0	2.0	-100.0
-20.5882	0.0	0.0689655	-100.0
0.0	0.0	0.153846	-100.0
0.0	0.0	0.6875	-100.0
0.0	0.0	1.97143	-100.0
-7.40741	3.0	0.0	-100.0
0.0	0.0	0.9375	-100.0
0.0	0.0	0.0	-100.0
0.0	-90.411	0.0526316	-100.0
-100.0	0.0	2.0	1.0
0.0	0.0	0.823529	-100.0
-98.2143	0.545455	0.8125	-100.0
-20.6897	0.0	0.0	-100.0
-100.0	0.0	1.16667	1.0
-1.44928	0.0	2.0	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.0	-100.0
-100.0	0.0	-0.292683	-1.55696
0.0	0.391304	1.08475	-100.0
0.0	0.0	0.0	-100.0
-71.4286	0.0	0.0	-100.0
0.0	3.0	-100.0	-100.0
0.0	0.0	0.222222	-100.0
-1.85185	0.368421	0.0	-100.0
-1.42857	0.0	1.8481	-100.0
-100.0	0.0	2.0	1.0
0.0	0.0	2.0	-100.0
-100.0	0.666667	0.171429	-31.0635
-100.0	0.0	2.0	-26.1923
-100.0	-58.9286	0.184615	-0.836364
-100.0	0.0	0.229508	-8.90196
-100.0	0.0	0.0	-17.3636
0.0	0.0	0.0	-100.0
0.0	0.0	0.0222222	-100.0
0.0	0.0	-23.5294	-100.0
-100.0	0.981132	0.0	1.0
-100.0	0.453608	0.0	1.0
0.0	0.0	0.0	-100.0
0.0	0.0	1.97183	-100.0
-100.0	0.0	0.0	-100.0
0.0	0.0	0.0	-100.0
0.0	-47.561	1.9726	-100.0
0.0	0.0	0.0	-100.0
-100.0	-15.625	0.557377	-21.725
-100.0	-39.2405	2.0	-0.174419
-100.0	0.0	2.0	0.0380952
-100.0	0.0	1.2069	1.0
-100.0	0.0	2.0	-4.94118
-100.0	0.0	0.216216	-20.338
0.0	0.0	2.0	-100.0
-100.0	0.0	0.0	-98.2281
0.0	0.0	2.0	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	-44.8276	-100.0
-100.0	-56.3636	0.0	-17.0357
-1.72414	0.0	0.0	-100.0
-3.84615	0.0	2.0	-100.0
0.0	0.0	0.0	-100.0
0.0	-18.9655	2.0	-100.0
0.0	-14.5161	1.34118	-100.0
0.0	0.0	-11.2	-100.0
-100.0	0.0	0.945055	-25.6528
0.0	0.0	2.0	-100.0
0.0	0.0	1.66667	-100.0
-100.0	0.0	1.2459	1.0
-100.0	0.118644	0.031746	1.0
-98.3607	0.0	1.96491	-100.0
-100.0	-1.85185	0.0	-100.0
-100.0	0.0	2.0	1.0
-6.17284	-61.3019	1.18519	-100.0
0.0	1.0	0.0	-100.0
0.0	-1.08696	0.764706	-100.0
0.0	1.0	0.9	-100.0
-100.0	0.978723	2.0	1.0
-15.1515	0.0	0.0	-100.0
0.0	0.0	2.0	-100.0
-100.0	0.0	2.0	-100.0
-100.0	-20.7792	1.24051	1.0
0.0	0.0126582	2.0	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	0.830189	-100.0
-100.0	0.0	1.51351	-100.0
0.0	0.0220588	0.0	-100.0
0.0	0.961538	0.576923	-100.0
-2.63158	0.423913	2.0	-100.0
0.0	0.0	2.0	-100.0
-100.0	0.0	2.0	-100.0
-100.0	0.545455	2.0	-100.0
0.0	0.0	2.0	-100.0
-100.0	0.0	0.0	1.0
-100.0	0.916667	0.0	-1.80556
-100.0	-77.7778	2.0	-56.4655
-98.0769	0.655172	2.0	-100.0
0.0	0.0	-31.8182	-100.0
0.0	0.0	1.01639	-100.0
0.0	-2.89855	1.975	-100.0
-100.0	0.849315	0.0	-100.0
-0.934579	0.0	2.0	-100.0
0.0	0.0	2.0	-100.0
-1.5873	0.0	1.46032	-100.0
0.0	0.202381	2.0	-100.0
-100.0	0.31746	0.0	-16.4568
0.0	0.604938	0.0307692	-100.0
0.0	0.0	1.16923	-100.0
-100.0	0.0	2.0	-100.0
0.0	0.636364	0.0	-100.0
-100.0	0.0	2.0	1.0
-82.5581	0.0144928	2.0	-100.0
0.0	0.413333	1.97222	-100.0
-100.0	0.0	0.724638	-98.8391
0.0	1.0	1.51163	-100.0
-100.0	-0.881818	0.352941	-98.3968
-50.0	0.0	1.96774	-100.0
-100.0	0.0	0.888889	-0.530303
-1.85185	0.0	0.0	-100.0
-100.0	-44.2857	2.0	-98.4925
-100.0	-1.2987	1.33333	-98.3968
0.0	0.983333	0.0	-100.0
0.0	0.5	1.49296	-100.0
-100.0	0.0	-100.0	1.0
0.0	0.0	2.0	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	1.97297	-100.0
0.0	0.0	2.0	-100.0
0.0	-1.72414	2.0	-100.0
0.0	0.0	2.0	-100.0
-100.0	0.0	1.24706	-6.21429
-100.0	0.0	0.0	-24.7451
-100.0	0.0	0.0	1.0
0.0	-48.2143	2.0	-100.0
-1.85185	0.0	0.0	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.15625	-100.0
-100.0	0.0	0.0	-98.1636
-100.0	0.0	1.0	1.0
0.0	0.431373	0.945455	-100.0
0.0	-1.47059	0.0	-100.0
-100.0	0.466667	2.0	-1.65789
0.0	0.345912	1.64516	-100.0
0.0	0.0	1.96154	-100.0
0.0	0.461538	0.818182	-100.0
-98.6486	0.0	2.0	-100.0
-100.0	0.0	2.0	1.0
0.0	0.0	0.0	-100.0
-98.0392	0.0	2.0	-100.0
-100.0	-63.95	1.97222	1.0
-100.0	0.0	0.0	-3.32857
0.0	0.0	0.0	-100.0
-100.0	0.0	0.0	1.0
0.0	0.0	0.857143	-100.0
-100.0	0.153846	2.0	1.0
-100.0	0.0	2.0	-2.74074
0.0	1.0	2.0	-100.0
-100.0	0.0	0.0	-27.6167
-100.0	0.0	1.81538	-0.836364
0.0	0.0	2.0	-100.0
-100.0	0.0	2.0	1.0
-100.0	-61.6438	0.0	-100.0
-73.5849	0.0	0.275862	-100.0
0.0	0.0	2.0	-100.0
-100.0	-21.1538	0.0	-0.803571
0.0	0.0	1.9726	-100.0
0.0	0.0	2.0	-100.0
-100.0	0.0	1.94595	1.0
0.0	0.0	1.15152	-100.0
-100.0	0.0	0.0	-63.7925
0.0	0.0	0.156863	-100.0
0.0	0.0	0.0	-100.0
-100.0	0.0	0.615385	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	2.0	-100.0
-100.0	0.0	0.0	-27.1311
-100.0	1.0	0.0	-2.48276
0.0	0.0	1.51948	-100.0
-4.28571	0.0	2.0	-100.0
0.0	0.0	0.0	-100.0
0.0	0.0	0.0377358	-100.0
0.0	0.0	0.327869	-100.0
0.0	0.0	2.0	-100.0
-100.0	0.0	0.782609	-100.0
-100.0	0.0	0.0	-0.90566
0.0	0.0	0.0	-100.0
-100.0	0.0	0.422535	1.0
0.0	-1.78571	1.77465	-100.0
0.0	0.0	0.567901	-100.0
-100.0	0.0	2.0	1.0
0.0	0.0	-4.80645	-100.0
-100.0	0.0	-100.0	-0.507463
0.0	-21.3483	-100.0	-100.0
0.0	0.0	2.0	-100.0
-1.66667	0.0	0.0	-100.0
0.0	0.0	0.109091	-100.0
0.0	0.0	1.7971	-100.0
-100.0	0.0	0.0	-43.7049
0.0	0.0	0.0	-100.0
-100.0	0.0	0.0	1.0
-100.0	0.0	2.0	1.0
-1.47059	0.0	0.727273	-100.0
0.0	0.0	0.0	-100.0
0.0	-100.0	0.290323	-100.0
0.0	0.0	2.0	-100.0
-100.0	0.0	0.902439	-0.77193
-1.5873	-58.6533	0.0	-100.0
-100.0	0.0	0.0666667	-100.0
-100.0	0.0	2.0	-100.0
0.0	0.0	1.43529	-100.0
0.0	0.0	0.0	-100.0
-1.75439	0.0	1.97015	-100.0
-100.0	0.0	0.892308	-100.0
-24.1379	0.577465	0.0	-100.0
-98.8235	0.916667	2.0	-100.0
0.0	0.0	0.0136986	-100.0
0.0	0.0	1.12281	-100.0
-100.0	0.0	0.612903	-18.7356
-100.0	0.0	0.0	-87.0
-100.0	0.0	-35.0	1.0
-100.0	0.0	0.0	-98.4219
0.0	0.0	2.0	-100.0
-100.0	0.0	2.0	-22.3077
-100.0	0.0	1.32394	1.0
0.0	0.0	0.338983	-100.0
-100.0	0.0	0.327273	1.0
-100.0	0.0	2.0	1.0
0.0	0.0	0.0	-100.0
0.0	0.0	2.0	-100.0
-12.5	0.0	2.0	-100.0
-1.96078	0.0	2.0	-100.0
-35.5263	0.0	0.0	-100.0
0.0	0.0	2.0	-100.0
0.0	0.0	1.97917	-100.0
0.0	0.0	0.8	-100.0
-100.0	0.578947	1.74286	1.0
0.0	0.0	1.40741	-100.0
